date_raw,sender_name,text
9 weeks ago,Algine ***********,Magandang Gabe Po Mga Sir/Mam Nag File Po Ako Ng DOLE AKAP Nun October 2021 Pa At Na Approve Po Nun February 2022 Pa Eh Hanggang Ngayon Po Eh Wala Pa Mag Mag 5 Months Napo Wala Pa...
9 weeks ago,Remia ***********,Good evening sir Arnel…God bless you!
9 weeks ago,Dante ***********,Kelan po may repatriation sa dammam watching from dammam
9 weeks ago,Ronalyn ***********,Watching Riyad Saudi.God bless you po.
9 weeks ago,Lorena ***********,Gandang hapon po sa inyu lahat sir
9 weeks ago,Frieda ***********,Hello po sir...ask ko lng po kung dpt po mgbayad ang applicant s agency ng cancelled passport...khit expired npo ung medical? Long waiting po for deployment kc kya ng cancel po
9 weeks ago,Jhammy ***********,hello po ma'am sir Watching from Kuwait .god bless us all
9 weeks ago,Kylle ***********,Hello sir arnel my ESB din po ba dto sa riyadh 5years n po ako dto same employer lng po now extend pa din po ako another 2yrs watching from riyadh
9 weeks ago,Avemar ***********,Hi po watching from UAE
9 weeks ago,Sarupac ***********,Maam/sir sana matulongan nyo po kmi 4 po kami dito ngaun sa accommodation ng oman maraming salamat po
9 weeks ago,Nessa ***********,Hello po watching from Kuwait Po..godbless too all po
9 weeks ago,Winnie ***********,Good evening PO whatching from Riyadh KSA
9 weeks ago,Saga ***********,Zero visibility ang mga pinapasa sa inyo ng mga kaso. Check ninyo email ninyo Owwa Cares para malaman ninyo. Deadma lahat walang reply kung mayroon man auto reply.
9 weeks ago,Elvira ***********,Good morning Po from Abu dhabi
9 weeks ago,Jenjen ***********,Hello po watching from riyad saudi Arabia godbles po
9 weeks ago,Yladar ***********,Good evening po
9 weeks ago,Hashim ***********,Good noon po watching from qatar po
9 weeks ago,Shirley ***********,Good evening po
9 weeks ago,Emms ***********,Good evening po
9 weeks ago,Emant ***********,Good evening po sir ma'am
9 weeks ago,Daarm ***********,Sir c emicil Dinoya to po binigay nya na add. Now NEW PHIL. OVERSEAS LABOR OFFICE (POLO)GOVERMENT OFFICE IN REJADH
9 weeks ago,Khyler ***********,Ung dole akap po b d available s kgaya ko kc nag apply po AKO s province nmn sv close n DW..pasgot nmn po.
9 weeks ago,Loreta ***********,Gud evening po single parents po isang ofw at poor good na aq. Khit tpos kn sa contact wla ba kming mkkuha. Sn po mtulunga no aq sir 60 years old na aq.
9 weeks ago,Star ***********,Watching From Untied Arab Emirates
9 weeks ago,Mateo ***********,Thank u po God bless to all of u
9 weeks ago,Kristoffejewel ***********,Concern: Kelan kaya babaguhin yong 10K dirhams requirements for sponsoring a family in UAE
9 weeks ago,Liza ***********,Good evening po
9 weeks ago,Twinkle ***********,good evening po
9 weeks ago,Lang ***********,Hello po watching from Saudi Jeddah good evening po
9 weeks ago,Yolanda ***********,hello po watching from hongkong
9 weeks ago,Arabella ***********,Hello po sir watching from Riyadh Saudi po
9 weeks ago,Rhodora ***********,Good day po to all staff..of DA. Watching from jeddah Saudi Arabia
9 weeks ago,Gilbert ***********,Good evening sir pki rulungan nyo nman po yong pamangkin ko sa Riyad polo mag 7months na po sya hendi po sya inaasikaso Ng kanyang agency.pakitulungan nman po na makauwi Ng pinas.
9 weeks ago,Mendoza ***********,Watching from Europe Cyprus
9 weeks ago,Ydnel ***********,good evening watching from hongkong
9 weeks ago,Pits ***********,Good evening sir
9 weeks ago,May ***********,Hello po mam Ana maraming salamat po and to all of you owwa staff
9 weeks ago,Erica ***********,Gud evening po is
9 weeks ago,Rosemarie ***********,Watching from lebanon po
9 weeks ago,Angela ***********,Sir Sana po ilibre nyo na ang pag aaral Ng MGA anak Ng lahat Ng ofw especially po MGA domestic helpers.
9 weeks ago,Jimmy ***********,Sir arnel may fee hatid pa po ba ang uuwi na ofw galing taiwan
9 weeks ago,Jolynz ***********,Hello sir watching from saudi riyadh
9 weeks ago,Muncada ***********,Arnel igancio Sana nman po mk abili din Po ako ng scholar sa mg anak ko sengle mother.po Patay n.aawa ko 2013.p.
9 weeks ago,Anne ***********,Watching from doha qatar
9 weeks ago,Yayarica ***********,God Bless po
9 weeks ago,Adargal ***********,Sir arnel pano po mag apply s owwa scholarship..1st year collage po..
9 weeks ago,Sansu ***********,Sir Arnel # ******* please po
9 weeks ago,Joy ***********,"Hello! SIr/ Ma'am watching from SAUDI ARABIA
GOD BLESS YOU MORE"
9 weeks ago,Tin ***********,Watching from UAE po
9 weeks ago,Monge ***********,Hi po good evening po
9 weeks ago,Wilma ***********,"Hello po sir, paano po kumuha ng oec dto sa pinas at ano po mga requirements, thank you po"
9 weeks ago,Tucay ***********,Sir tanung lng po 3years n po dto pero wala nman po akung contract na bagong penirmahan kc po usapan nmin ng amo ko 2023 pa ako uuwi may makukuha po ba akung benefits
9 weeks ago,Lorie ***********,Lorie Ann Fajilan
9 weeks ago,Marichu ***********,Cancer patient po.qatar.
9 weeks ago,Eilrig ***********,Watching from Lebanon
9 weeks ago,Jenny ***********,Hello sir good evening
9 weeks ago,Elsa ***********,Watching from Singapore
9 weeks ago,Luvz ***********,Good evening watching here in Singapore
9 weeks ago,Yayarica ***********,Hello po Sir Arnel Watching from Thailand
9 weeks ago,Tunguia ***********,Good evening sir more than a year approved dole akap pro wla.pa din po naibigay sa amin region 6 po
9 weeks ago,She ***********,Number *******
9 weeks ago,Loly ***********,Watching from Riyadh.. Keep safe everyone
9 weeks ago,Jackelene ***********,Hi po we are watching from Kuwait....
9 weeks ago,Abu ***********,Hello po good afternoon po watching from abudhabi
9 weeks ago,Haii ***********,Hello po watching here from Hongkong
9 weeks ago,Romel ***********,Waching from Japan. Shout out po
9 weeks ago,Cris ***********,Good evening po i'm watching Ar Rass Saudi
9 weeks ago,TN ***********,Good evening po
9 weeks ago,Nymar ***********,Good day po!Sana po mtulongan kme. .mga ofw sa dubai. .regarding po sa cargo boxes na d na deliver ng allwin balikayan cargo. .pinagpaguran nmin pra lng mkarating nmin sa mahal nmin pamilya.God bless
9 weeks ago,젠젠젠 ***********,Hello po everyone.keep safe po
9 weeks ago,Catherine ***********,Very well explain Labbatte
9 weeks ago,Annabel ***********,Hello po to all.watching from AMMAN JORDAN
9 weeks ago,Monge ***********,Watching from Oman
9 weeks ago,Jovz ***********,OWWA OVERSEAS
9 weeks ago,Eilrig ***********,Gd evening sir arnel Sabi po Nila pag blik NG abroad Yong dapat my refund na tax ba yon! Ehhh pag blik ko dito sa Lebanon wala nman daw!
9 weeks ago,May ***********,"Thank you po sa tulong sa kapatid namin,pauwi na po sya..maraming salamat po sa agarang action"
9 weeks ago,Bryelle ***********,Sir 1 year mahigit na po simula ng ma approve application namin sa dole akap hangang ngayon wla parin akong natanggap.
9 weeks ago,Noemi ***********,Watching u here Qatar sir/maam
9 weeks ago,Khent ***********,good day sir arnel
9 weeks ago,Marnie ***********,"Watching from Doha, Qatar"
9 weeks ago,Joenel ***********,Joene Miguel
9 weeks ago,Veverlyn ***********,Hi po sir ma'am watching from tumier Saudi Arabia
9 weeks ago,Helen ***********,gud eve sir watching from riyadh..good bless poh sir
9 weeks ago,Jhie ***********,Good noon sa lahat watching from riyadh
9 weeks ago,Lotci ***********,Good evening Po sir arnell
9 weeks ago,Judife ***********,Tnx u po ng marami sa pag asikaso samin mga ofw. God bless u po
9 weeks ago,Agnes ***********,hi po...sn po mwla n ung salary bracket ng ofw pr mkuha nmin mga kptd at pinsan nmin d2 s dubai..cgro po pwd n din ipakita ung proof of relation requirements.slmt po
9 weeks ago,Alexa ***********,"Watching from Riyadh Ksa
po"
9 weeks ago,Ambhe ***********,Watching from Riyadh
9 weeks ago,Rosana ***********,Watching from oman
9 weeks ago,Ghem'z ***********,Air arnel sana mabigayn pansin kming mga worker nga nag trabhao sa loob ng bahay lalo na po Yong service of benifets and end of service sana po mabigayn pansin sana susunod ang mga amo dto.
9 weeks ago,Aron ***********,Watching from taiwan
9 weeks ago,Mrarvie ***********,Hi po god bless
9 weeks ago,Alfredo ***********,Watching from Dubai
9 weeks ago,Lorena ***********,Watching po..from Lebanon
9 weeks ago,Rona ***********,Hi sir arnel ignacio god bless po watching from mindanao
9 weeks ago,Ja ***********,hello po sir arnel..watching from hk
9 weeks ago,Joelet ***********,Hello good evening
9 weeks ago,J ***********,hello po watching dubai
9 weeks ago,Janet ***********,Watching from kuwait
9 weeks ago,Jhing ***********,Watching p0 from Cyprus
9 weeks ago,Liz ***********,Watching from Hong-Kong pa greet po
9 weeks ago,Marilyn ***********,Watching from Lebanon
9 weeks ago,Eleanor ***********,Hello po ma'am / Sir pa update nman po kung may exit Visa na po aq di po kc aq pinapayagan pumunta sa Polo embassy
9 weeks ago,Sally ***********,Watching po from qatar
9 weeks ago,Hans ***********,Hans Patrick Pineda
9 weeks ago,Daarm ***********,Emicil Llenos DINOYA PO SIR PAKITULONG PO #966 *******
9 weeks ago,Rechelle ***********,"Thankyou po sir,sana po matawagan nio po kami dito,"
9 weeks ago,Marecil ***********,hello po sir watching here in abudhabi
9 weeks ago,Reanzares ***********,Shout it mga Adam sir watching frm Riyadh
9 weeks ago,Waka ***********,At last na shout din thank you so much sa shout out
9 weeks ago,Alejandra ***********,Hi Sr.watching from Saudi
9 weeks ago,Naxel ***********,Hello po watching from Bahrain
9 weeks ago,Alah ***********,Hellow po watching from kuwait
9 weeks ago,Marites ***********,Good eve po ask ko lng po meron po b kayo scholarship pra s mga senior high incoming Gr11
9 weeks ago,LynMar ***********,"Mabigyan nyo po sana ng pansin yong Akap Dole ko po,nk balik n po ako dto dko man lang nakuha po yon...nag 9months ako sa pinas sa paghihintay wala nmn po,salamat po. GOD bless po."
9 weeks ago,Blesilda ***********,Gudpm po pani po mka Avail scholarship 1st college po.. Thank you
9 weeks ago,Guia ***********,Sir arnel ignacio uuwi n po aq next yr from Riyadh gusto qna mag 4good in 10yrs sa 1 amo mka kuha kya aq sa owwa sir khit pandagdag sa negosyo pag uwi q pinas salamat n God bless u sir
9 weeks ago,Waka ***********,Please shout out my name please watching from promised land
9 weeks ago,HJ ***********,Ofw 4 yrs domestic helper
9 weeks ago,Rudilen ***********,Sir 11 yrs po ang asawa ko sa abroad pero wala pong tulong natanggap galing sa OWWA
9 weeks ago,Kweng ***********,Hi MGA sir ni ma'am form Riyadh Saudi Arabia God bless all
9 weeks ago,Ma ***********,Watching from kuwait sir
9 weeks ago,Geraldyn ***********,Ser pauwe na ako gusto kong mqgpaopera 4months akong nag antya ng ticket hindi ako nagtratrabaho kasi may sakit ako poyde po bang humongous ng tulong hospitazation.
9 weeks ago,Rowena ***********,Dole-akap sir 1year n po since apply ako
9 weeks ago,Fernandez ***********,Sir Yun accidental insurance po.
9 weeks ago,Joy ***********,yong mga gcash # nyo po wag n wag nyo po ibibigay ang OTP #
9 weeks ago,Mayeth ***********,Watching here in Singapore
9 weeks ago,Ruby ***********,Watching from Dubai
9 weeks ago,Gracey ***********,"sir ung pag ibig payment sana naman wag ipilit bayaran para makakuha ng oec, pandagdag nlng sana namin panggastos sa pamilya namin"
9 weeks ago,Tonethzie ***********,Watching from oman
9 weeks ago,Mavelyn ***********,I'm watching from India sir
9 weeks ago,Guantero ***********,Good job po sa team nyo more blessing at matulungan nyo po
9 weeks ago,Veronica ***********,Hello sir idol arnel Ignacio.. san po kya kayu pede mkausap sir pauwi n po ako ngayun juky sir dto po ako sa shaqra Saudi Arabia po
9 weeks ago,Rcj ***********,"Blessed evening
po Sir. Madam … keep safe and healthy po sa ating lahat"
9 weeks ago,Dhelvenleine ***********,Good evening po sa lahat
9 weeks ago,Fernan ***********,hi sir maam galing po qatar 4yrs po aq nagtrabaho sa .amo ko at hndi binigay ang imdemnity ko po sir maam. aq po si sheryl blanco galapon.kararating kulng nuon june 18 dto .*******
9 weeks ago,Cecilio ***********,Shout out from polo riyadh
9 weeks ago,Mhine ***********,Ofw din ako Saudi Arabia 8months Lang ako dahil nagkasakit ako....May makukuha ba akong tulong galing Owwa .2times na ako nag abroad
9 weeks ago,Marlyn ***********,Good evening sir arnel
9 weeks ago,Jennese ***********,Watching here in israel
9 weeks ago,Thelma ***********,Punta kau owwa bago mg exit lahat ng benifit nkasulat doon kasama na ang esb bago bigay ng final exit
9 weeks ago,Guaves ***********,Good evening po sir ask qlng po sir qng ang isang ofw pb ay mag for good n sa pinas pwd pb mka pag loan at may mkkha pb sa owwa
9 weeks ago,Abdulkarim ***********,Hello po gandang hapon po watching from kuwait
9 weeks ago,Sheh ***********,Watching from Dubai
9 weeks ago,Waka ***********,Good eve watching from the promised land
9 weeks ago,Penafrancia ***********,Watching from Taif Saudi.Arabia
9 weeks ago,Rechelle ***********,"Marami po kami dito sa accomondation,na may mga exit visa na pero kami po ay pinipilit ng agency na bumili ng ticket"
9 weeks ago,Rudilen ***********,Nkauwi na po sya dto sa romblon pero wala pong tulong na natanggap
9 weeks ago,Ybañez ***********,"Good afternoon,watching from Qatar"
9 weeks ago,Sarupac ***********,Hello po ofw kami dito sa oman itatanong po sana namin ano po sana update po sa complain mo namin nasa accommodation po kmi ng agency almost 3 months npo kmi dto
9 weeks ago,Iris ***********,Sir arnel sana ung mga single na ofw payagan nyo na magkaron ng scholarship kung sino man dependent na gusto nila . May mga gusto po sana ako matulungan eh
9 weeks ago,Catherine ***********,Watching from Pakistan
9 weeks ago,Edna ***********,D2 poh aq ngayon sa pinas fligth qna uli sa 22 kya gusto q poh abyadin ang escholar ng anak q hingi poh sana aq tulong sa owwa
9 weeks ago,Wildgold ***********,sir arnel sana mapansin nyo ako last nov.3 2020 pa ako nag apply sa dole akap pero hanggang ngayun wala pa po resulta nov.3 2020 po ako dumating ng pilipinas sana mapansin po ang message ko
9 weeks ago,Kent ***********,Hi sir paano po ba mag aply sa owwa ng scolar ofw ako galing sa kuwait
9 weeks ago,Bernadette ***********,Good evening po Sir arnel
9 weeks ago,Luz ***********,Sir sana matawagan po ako dalawa po anak ko mag college sana matulungan ako sa scholarship Balo po ako *******
9 weeks ago,Joy ***********,Totoo po bng op3en hiring n po s KSA RIYADH
9 weeks ago,EmaanRuby ***********,Good evening po sir Arnel
9 weeks ago,Tucay ***********,Hello po dto po ako sa Jeddah Saudi Arabia pag 5 years po bago ako umuwi ba May benefits po akung makukuha
9 weeks ago,Nerissa ***********,Naopera po Mr ko sa bituka tpos po ngchemo ngyun July po icocolonoscopy po at ooperahn uli DNA po ako mkbalik Sana po matulungan nyo po ako khit pang dagdag puhunan
9 weeks ago,Gracey ***********,sir ung issue regarding PAG IBIG payments sana wag na ipatupad para makakuha ng OEC kc dagdag pahirap samin
9 weeks ago,Sansu ***********,Sir please po 8 po ank ko sana matulungan nyo po ako paano po gagawin kauuwi ko lng po dko napo kayang mg trabaho
9 weeks ago,Romeobel ***********,Watching from Bahrain
9 weeks ago,Lorie ***********,Hello po good evening po
9 weeks ago,Romeo ***********,"Sana po mkpg loan po ako s owwa para po pang puhunan k po s glass&aluminium k po,may mga tools po ako sir Arnel puhunan lng po Ang kulang Sana mk loan po ako s owwa ."
9 weeks ago,Sian ***********,Nong umuwe ako nong March hatid kmi ng owwa buss... Maraming salamat po sa owwa
9 weeks ago,Yram ***********,Hello po good evening follow up ko.lang po sana yung financial Assistance hanggang ngayon wla pa po mag isang taon na !! Kelan po kaya !!
9 weeks ago,Eleanor ***********,Sir pwd po ba Pull out nlng po aq ng Polo dito agency q gusto q na po talagang umuwi po
9 weeks ago,Jay ***********,sir arnel more power po sa ginagawa nyo!!!salamat sa serbisyong taos sa puso....
9 weeks ago,Marjorie ***********,"SIR ARNEL OFW PO AKO KAKAUWI LANG PO NONG JUNE 9,*******..INDEMNITY KO PO DI BINIGAY SAKIN NG EMPLOYER KO SA KUWAIT ALMOST 8YRS.PO AKO SA KNILA."
9 weeks ago,Dormelita ***********,"Maraming salamat po talaga at mayroong katulad nito owwa live at tutulong sa may mga problema,kudos po sa inyu lalonglalo na kay DA arnell Ignacio"
9 weeks ago,Natalia ***********,Hello po watching po for saudi
9 weeks ago,John ***********,Magandang gabi po sa inyo dyan!!! Greetings from Dubai UAE
9 weeks ago,Jenkie ***********,Sir arnel khit po kasi agency s ibang bansa Ind din yan mktlong bagkos sila pa mananakot..sana po observe din po s mga agency
9 weeks ago,Virginia ***********,Good evening sir kpag mag for good po b may mkukuha sa owwa
9 weeks ago,Zaldy ***********,Watching from cebu sir .
9 weeks ago,المہ ***********,Sir ofw po ako mag 6years na po uuwi na po ako this year kht ala po ako ipon d na po ako bblik .my makaktulong po b sa tulad ko .
9 weeks ago,Cecilia ***********,Watching from pakistan
9 weeks ago,Waka ***********,Thank to all of you sa shout out ko I am watching from singapore
9 weeks ago,Riza ***********,Sir paano po vha yong sinasabi na pag mag for good my makukuha na benepisyo ang ofw poh?
9 weeks ago,Brod ***********,Mam sir good eve Po interesado Po ako mag apply Lorenz Christopher David Po taga Cebu passport holder narin tsaka cleaner Po Sana baka may bakante Po para abroad mam sir
9 weeks ago,Judife ***********,Watching from Dubai
9 weeks ago,Maricel ***********,Sir gandang gabi po ano po b ang pwedeng makuha n ayuda ng asawa n unuwi noong sept.09 gling taiwan halos kasagsagan ng pandemic 12 years po sia s taiwan di n po sia bblik
9 weeks ago,Ocisais ***********,Sir Arnel sana mapa sin nnyo po ang concern namin please kailangan namin mag apply ng scholarship program active OWWA member po dito sa HongKong sir single parent po ako
9 weeks ago,Muncada ***********,I'm watching now here in oman
9 weeks ago,Jenniffer ***********,"Stress na po kami sa mga reqs namin para makauwi at makabalik, mamatay po kaming lahat sa init sa labas ng philippine consulate dito Sa dubai, maawa naman kau sa amin"
9 weeks ago,Haerhtak ***********,Pno po humingi assistance as corona positive ço dt
9 weeks ago,Rowena ***********,Tama ka Sir Arnel.thank you so much naandiyan ka
9 weeks ago,Aziral ***********,+971 ******* please po may ask po sana ako about sa daughter ko na gusto mag aral dito sa uae po
9 weeks ago,Nelyn ***********,Shoutout po whatching from Kuwait
9 weeks ago,Ailyn ***********,Hello sir arnel pwedr po ba magtanung my benifets ba ako kasi namatay nanay ko po andito po ako s taiwan ngayun myrn ba ako makukuha sa owwa sir medyo malaki gastos po.
9 weeks ago,Karylle ***********,"Hi po ask kulang po Kng talagang may indemnity po ba Ang house maid from baharain
thanks you po"
9 weeks ago,Rhis ***********,OWWA
9 weeks ago,Hanan ***********,Watching from hail saudi arabia
9 weeks ago,Riela ***********,Yung dole akap nmin approved noong july 2021..hanggang ngayung wla prin
9 weeks ago,Rodallyh ***********,"Sir arnel gusto ko poh Sana Maka avail anak ko scholar ofw Dubai Sana bigyan mo ng pansin
mabuhay po kau"
9 weeks ago,Jennefer ***********,Magtanong lang po ako noog november umuwi ako nag bayad nman ako ng owwa dito sa kuwait baki di active yong owwa ko sir
9 weeks ago,Rowena ***********,hello po sir hanggang ngayon hindi ko p rin natatanggap ang tulong galing owwa kasi dw po wlang budget ang owwa region IX
9 weeks ago,Z ***********,Ofw watching in casablanca morocco
9 weeks ago,Jay ***********,Hello to all sir and mam watching ksa abha place
9 weeks ago,Tina ***********,Para sa mga katanungan:
9 weeks ago,Ritchel ***********,Halo po sir Arnel paano po makukuha ang indemnity ko tapos na po ang contrata.uuwi po ako ngayon August nasa kuwait ako ngayon.
9 weeks ago,Rose ***********,"Sir Arnel, totoo po bang yung rebate? May makukuha po ba kami ofw na more than 25 year ng ofw ? Sana po masagot ninyo. Maraming salamat po."
9 weeks ago,Waka ***********,Shout out po watching ftom promised land
9 weeks ago,Joy ***********,Dto po aq saudi sir patulong nman mkauwi n ******* joylyn pimentel po maraming salamt po 2yrs 8months napo aq dto hirap npo s narmadaman kong sakit
9 weeks ago,Nosyaj ***********,"Sir Arnel wla po kame ibang hihingin kundi abolishment ng OEC
Maraming salamat po at keep safe."
9 weeks ago,Luis ***********,Sir ung regard sa AKAP seaman po ako napauwi last year na approved na daw po pero Wala pa din po na txt ??naoperahan po ako sa puso Sana po may Balita na po salamat at more power po
9 weeks ago,Nhene ***********,"good evening po...sir pwede pa ba mka,avail ng scholarship ang mag 4th year colleges na?...."
9 weeks ago,Zia ***********,"Sana mahelp po yung mga na deport, at wlang wla nakuha man lang n end of service"
9 weeks ago,Margielyn ***********,Watching here in bahrain
9 weeks ago,Ocisais ***********,Sir Arnell sana po mapansin nnyo ang mga concern namin gusto namin mag apply ng scholarship program pra sa anak ko OFW HongKong po ako sir #*******
9 weeks ago,Jenelyn ***********,Sir sana po mapansin mo po ang aking mensahe sir na sana po ay maaksyunan na po kami d2 sir marami na po d2 ang may sakit katulad po ng 2baliw at may 2 malalang sakit po
9 weeks ago,لفليي ***********,sir arnel balikbayan issue poh tayo baka matulungan nyo poh kami.. dubai base poh kami
9 weeks ago,Rinaflor ***********,Watching in Riyadh Saudi
9 weeks ago,Princes ***********,Hi po godbless po
9 weeks ago,Rima ***********,"Hi, po sr. Arnel kmsta po.
ako po. OFW from dammam saudi"
9 weeks ago,Moo ***********,paano po mag apply ng scholarship Ang mga anak po namin
9 weeks ago,Tesaah ***********,Sana my pension pg lagpas na 10yrs mg bayad sa owwa
9 weeks ago,Mary ***********,Sir good day sa inyo sir and maam magtanong lng po ako bakit po inactive ako sa owwa na bayad po ako
9 weeks ago,Ali ***********,Hello sir anung prosis Dyan s pinas Kung kame I na termination company sagot Ng owwa Ang pamasahe papunta Mindanao at active Po Ang akin owwa membership.
9 weeks ago,Ma ***********,Thank u po sa owwa napakinggan ang hinaing ko sana po mka avail aq ng financial assistance kauuwi ko lang po ngaun June 11
9 weeks ago,Joena ***********,"Sir Arnel , kanino Po kami lalapit regarding sa Application Ng SCHOLARSHIP ASSISTANCE .?"
9 weeks ago,Ann ***********,An ann paraan po sir arnel up date po ung last week
9 weeks ago,Leonard ***********,Akap aasitance po sir arnel nag aply po ako may 2021 aprove napo ang aplication ko nag aply po ako sa owwa tacloban pero until now wla padin po 1 year na po paki update po salamat
9 weeks ago,Ahmad ***********,Hello po sir Arnel watching from KSA
9 weeks ago,Fernan ***********,hi sir maam pwede bang.magtanong makuha kopa ba ung granuty ko sa .qatar khit nandto napo aq pinas .dahil d po bingay ng amo.# sheryl Blanco Galapon
9 weeks ago,Jhengmiles ***********,Watching from singapore
9 weeks ago,Jp ***********,sir paano po ba mag aply ng ofw housing prog.iloilo area po ako.
9 weeks ago,Lyjar ***********,"Gud evening sir,Yung DOLE-AKAP po matagal na po kameng approved pero until now wala pa rin po yung 10k na financial assistance,parang yung pangako lang ni Cayetano"
9 weeks ago,Dust ***********,"Sir/Mam patulong po kme, gusto n po nmin mka uwi ng pinas e kaso po 6 months plang po kme ano po pwdi naming gawin??"
9 weeks ago,Eleonor ***********,sir pqno po maka avil ng scholar thanks po ofw hongkong
9 weeks ago,Lani ***********,Sir d2 po sa kuwait anu po polo number may concern lng po ako .
9 weeks ago,Mary ***********,Hello. Po ma'am sir good evening all
9 weeks ago,Ping ***********,Watching from polo Riyadh
9 weeks ago,Ayesha ***********,Tanong ko po kaming mga lagoas n sa 10years nag abroad may binifits po b kmi mkukuha pag mag for good na..
9 weeks ago,Relyn ***********,Sir paano po mag aply ng insurance 3 years n po ako dito sa qatar
9 weeks ago,Jinkie ***********,Hi maam /sir watching sailors home amosup intramuros
9 weeks ago,Paz ***********,Panu Po ba mag apply ng assistance Kasi Po umuwi Ako may sakit galing Po ng Riyadh Nung April 11 po
9 weeks ago,Grace ***********,Sir good afternoon pki tolong nman Kay Gina Nicolas adito cxa sa saudi Arabia Al taif...sana makauwe na xa kc may sakit cxa 2weeks na Po salamat
9 weeks ago,Sheryl ***********,Gudevening po sir arnel
9 weeks ago,Sarupac ***********,Hello po ofw po kami dto sa kman itatanong q po kmusta po dun sa complain po sana namin almost 3 months npo kami
9 weeks ago,Merlita ***********,Magandang tanghali po sa lahat..watching from riyadh saudi arabia
9 weeks ago,Meming ***********,Sir good evening. Kung minsan hindi gumagana ang wattsup call. Sa messenger po Okey.
9 weeks ago,Zan ***********,Sana Aman po akap dole 1 years na hintay
9 weeks ago,Vhia ***********,Watching from riyadh KSA
9 weeks ago,Lilybeth ***********,"Sir, Arnel paki paliwanag po about yung Graduity pay, dito sa Qatar , entitled po ba ang mga kasambahay? salamat po"
9 weeks ago,Arvey ***********,Gdevning po sainyo gdbless po
9 weeks ago,Mark ***********,Sana po may OEC na sa mga embassy sa bawat bansa sa middle east
9 weeks ago,Vhie ***********,Hello po sir da nel mg 4 yrs nko dto sa saudi riyadh expire nb un Ang Ang owwa ko certificate tnx
9 weeks ago,Adela ***********,Yong na lockdown ako sa cebu noong kasagsagan ng virus year 2020.wala man lang ako natanggap galing OWWA
9 weeks ago,Joy ***********,Yong dole akap ng asawa ko last year pa yon na approve sir hanggang ngayon wala pa sir sana tulungan nyo po maraming salamat po
9 weeks ago,Yen ***********,hello sir magandang araw po anung magandang hanap buhay hanggang andto pa aq sa kuwait para sa magulang ko. slmt po
9 weeks ago,Crystal ***********,Hello po aalisin n po b ang lift s ban s pinas para s mga hhw?
9 weeks ago,Lorna ***********,Lorna R.Cubalan # *******
9 weeks ago,Kevin ***********,"Sir baka ma aksyunan po ung mga box na pinadala namin sa pinas, 100+ days na po naka hold sa custom dahil palpak ung courier na ginamit namin dito sa dubai, All Win Cargo po name ng courier"
9 weeks ago,Legally ***********,Pag may disability may makuha basta accident happened during the time na active pa membership
9 weeks ago,Haide ***********,ung Akap Dole wla pa until now
9 weeks ago,Waka ***********,Ang dami nyo estudyanti sir arnel at halos lahat humihingi ng tulong
9 weeks ago,Betz ***********,Apo ko po naospital need pa surgery after series of surgery’s
