date_raw,sender_name,text
15 weeks ago,Joyce ***********,Sir arnel may naging decission n po ang cour pra sa agency ko
15 weeks ago,Per ***********,Hi sir Arnel kanino ko po ba pweding I submit yung aking request for repatration
15 weeks ago,Zoy ***********,Sir arnel number Po ulit pls po
15 weeks ago,Minda ***********,Hi po sir nais npo nming umuwe kya lang I'm not vaccinated dba our body is our choice
15 weeks ago,吉娜 ***********,paano po yung mga nag positive na sagot namin mga pamasahe namin di na po ba ma refund yun salamat po
15 weeks ago,Alma ***********,Baka pwd paki tanggal narin one health pass
15 weeks ago,Lotci ***********,Hi Po sir arnell pwede Po mag apply anong agency Po Ang maganda
15 weeks ago,Jorja ***********,Di po lahat ng ofw’s marunong sa internet kaya please lang pakitanggal na yang one health pass
15 weeks ago,Carmelita ***********,Sir arnel ofw po asawa ko gusto ko pong ipasok sa scholar ng OWWA ang anak ko kaso po sa website nyo sa OWWA wala po kami makitang pwede maapplyan paano po ba ito.
15 weeks ago,Soww ***********,Minsan mas ok pa ang pag punta nalng nang personal kesa sa eregistration na yan.
15 weeks ago,Dakila ***********,Sir....tanong ko lng po about sa scholarship na comply na po.mga requirements bkit po till now dp din marelease ang tseke pero sa ibang region nmn mo narelease na nila?
15 weeks ago,Rts ***********,Mandatory phealh health contribution ang laki.. 38k
15 weeks ago,Jorja ***********,Ang dami na po naming obligation tas dagdag gastos pa yang mga mandatori nyo
15 weeks ago,Sharon ***********,Sir mahina po ang audio naka full volume na po pero mahina
15 weeks ago,Joyce ***********,Sir arnel ung file kng case 2yrs n po hanggang ngaun wla png nangyari nsa shireff n po ung case ko
15 weeks ago,Golden ***********,Sir Ignacio ano ba nmn tong mga insurance na babayaran dagdag pahirap nanaman sa mga ofw. Buti nmn sana kong taasan ang sahod ng mga katulong
15 weeks ago,Ricky ***********,Sir Arnel please help about the one health pass... Make it easy for ofw... Please... Thanks sir arnel...
15 weeks ago,Josephine ***********,Hi po I'm watching from KSA
15 weeks ago,Vilma ***********,Maam ang bilis po ng pag bigay nyu ng contact #
15 weeks ago,Jessie ***********,Yung mga claims na unpaid salaries nang mga OFW sa saudi arabia hindi pa na bayaran hangang ngayon mahigit 6 years na po.
15 weeks ago,Gee-jay ***********,"Naaksidente ako sa saudi.. Pinauwi ako.. ESB lang ang binigay, sa akin wala akong natanggap sa pagka aksidente"
15 weeks ago,Zoy ***********,Ma'am hinayhinay lang Po sa contact number Kase di namen makuha.ulit Po sana
15 weeks ago,Cheche ***********,Watching in reyad buraydah gandang hapon po sir
15 weeks ago,Ern ***********,Hi po mag tatanong po sana kami. May matatanggap pa po ba kaming mga ex abroad sa owwa. Sa 10k nung nag fii
15 weeks ago,Asereht ***********,Watching from Hong Kong
15 weeks ago,Nia ***********,6 years po ako sa qatar..umuwi napo ako last month..may makukuha poba ako financial assitant ..kung pupunta po ako sa owwa sir arnel..
15 weeks ago,Vilma ***********,Tawakkalna sir arnel
15 weeks ago,Gee-jay ***********,Sir polo owwa khobar wala paring ginawa tungkol sa pagka aksidente ko sa trabaho 1 yr na wala parin
15 weeks ago,Shirlynn ***********,Good afternoon po
15 weeks ago,Aliehs ***********,Sir sana po may mag reply nman sa scholarship application NG anak ko..
15 weeks ago,Jinky ***********,sir Arnel tanong lang Po free pa Po ba Yung ticket pauwi sa province namin salamat?salamat po
15 weeks ago,Jdajj ***********,Hello Sir patanggal na po one health pass....hiraf
15 weeks ago,Maricar ***********,Watching prom qatif saudi
15 weeks ago,Nylamreg ***********,Paano po pala yung owwa scholarship sir
15 weeks ago,Jibby ***********,Hello po sir maam'. Watching here in Kuwait
15 weeks ago,Jinky ***********,sir Arnel pa ano ko mapapalitan ang email ko sa owwa Kasi Yung nalagay ko sa papers ko Dyan sa pinas iba sa cellphone ko di pumapasok Po magpalit Po Ako di Ako maka renew ng online Po salamat
15 weeks ago,Chelle ***********,Totoo po bang hndi na sagot ng owwa ang transportation sa mga uuweng ofw mula airport hanggang sa mga kani kanilang probinsya?
15 weeks ago,Jinky ***********,Yung tawakalna Po Dito sa saudi mobile apps Dito sa saudi na lahat ng profile mo ng health minestry sa COVID vaccinated ka na.
15 weeks ago,Rita ***********,Yng prob ko ser gusto kona poh umuwe piro kahit ano wala pa hnd kc inaasikaso ng amo ko papilis ko
15 weeks ago,Jhel ***********,Pano po malalaman kung member na ng owwa
15 weeks ago,Melyn ***********,Paano po mag avail ng Balik pinas hanapbuhay
15 weeks ago,Jheny ***********,Hello po kilan po kaya madagdagan sahod ng mga DH super tagal na po ng 400$ na pasahod
15 weeks ago,Gee-jay ***********,Tanong ko lang po pag naaksidente ba sa trabaho ang isang ofw may makukuha ba syang compensations sa pagka aksidente nya maliban sa hospitalization?
15 weeks ago,Melyn ***********,"Kc po pag my onehealth pass mbilis ang proseso sa airport,scan lng ng scan bsta kumpleto requirements for flight"
15 weeks ago,Mildred ***********,Sir pano po mag apply yong anak ko ng scholar for College? Grade 12 n ngayon anak q pls
15 weeks ago,Quimas ***********,Street na nga kami dito stress pa pa uwi
15 weeks ago,Soww ***********,Sana po wag na pahirapan ang ofw sa e registration na to
15 weeks ago,Jon ***********,Sir Sana po ay ma pansin Yung akong Tanong salamat po
15 weeks ago,Enelra ***********,Hi sir ask lang po anong pede gawin pag ang maleta nio kinuha ng amo ksi alam nia aalis na at di na bblik yung katulong sa amo
15 weeks ago,Aimar ***********,Watching from malaysia
15 weeks ago,Vilma ***********,Watching in Rijadh ksa.
15 weeks ago,Ella ***********,Sir salamat po sa mga importation:; dammamksa
15 weeks ago,Jane ***********,"Bukod tangi x pinas ang madaming certificate at card mga hinihingi,,,,simula x baba hanggng x taas na pakuha at pabayad x tao...ang mahirap laling naghihirap"
15 weeks ago,April ***********,May slot pa po ba ang scholarship for incoming freshmen college?
15 weeks ago,Alejosh ***********,Late po ako nakapanood idol.anong requirements sa mga OFW pauwi po ako july.from italy
15 weeks ago,Nylamreg ***********,Watching here in hk.
15 weeks ago,Pie ***********,Kelangan pa po mag padala sa person na magbabayad sa pinas... WALA PO VISA CARD/ MASTERCARD OPTION..
15 weeks ago,YukishaYin ***********,"Sir,Sana wag nman gawing mandatory ang pag member ng PAG-IBIG...."
15 weeks ago,Leonard ***********,watching from disney lang
15 weeks ago,Ma ***********,Sir yung dole akap assiatance po mg 1 yr na po wala pa po ntanggp ggmitin ko po sna mgppgamot.region 3 po
15 weeks ago,Jane ***********,"Sir, paano po yung sa scholarship..please send us the requirements"
15 weeks ago,Sarah ***********,Watching from dubai
15 weeks ago,Jon ***********,Sir bakit po Hindi kamo naka tanggap cash assistance na 10k ofw po kami nauwe dahil sa COVID 19
15 weeks ago,Jean ***********,Gmgling na lht ng nka upo ngayun God bless
15 weeks ago,Teresita ***********,Watching from Qatar
15 weeks ago,Jennifer ***********,Sir watching here
15 weeks ago,Rhe ***********,tanng lang po ako about sa owwa ko.ang sabi nang agency ko is bayad na daw owwa ko.pero bakit po sa owwa app ko in active po.
15 weeks ago,Sally ***********,Good afternoon sir Arnel.. ex ofw po ako may makuha kaya ako benefits? 15 years po ako sa UAE
15 weeks ago,Edith ***********,Sir kailan po makuha Yung dole akap namin 1yr npo kami Dito sa Pinas
15 weeks ago,Necers ***********,Hello po sir paano mkakuha nang imdimnity
15 weeks ago,Jean ***********,Alisin npo ang OHP SIR sigaw ng mga ofw
15 weeks ago,Maria ***********,Watching from sg
15 weeks ago,Leah ***********,Problem po sa verification of contract walang slot pahirap din sa amin to kasi how many times ng try Wala pa din
15 weeks ago,Lovelyrose ***********,Sir arnel about sa scholarship po na na avail ko
15 weeks ago,Erickson ***********,Sana maibigay na yung financial ng mga OFW na galing ibang bansa last year na yun nakakaumai sa tagal tagal ng paghihintay wala pa din
15 weeks ago,Ynnej ***********,Good afternoon watching from Kuwait..just want to ask what everytime I log in. To owwa apps.icant get through..it keep saying that I am not registered to owwa
15 weeks ago,Mera ***********,Ser pano po yung sahud k ng 13months ng amo kung pangalawa at pangatlo pinabayaan po ako ng egency ko
15 weeks ago,Sampaguitah ***********,Sir Arnel ask klng po if kng mkauwi po aq next month ih pde kpo ba mgamit un owwa membership ko pra po mkpag aral aq NG CNA(certified nursing assistant) course po?
14 weeks ago,Nelfa ***********,"Sir arnel ptulong po,,ung anak ko n nsa Qatar gsto n sna nia umuwi kaso dpa tpos ung papel nia s Labor,,run away kc xa don..sna mtulkngan m xa n mkauwi.."
15 weeks ago,Angeline ***********,hello po watching from hk....ask ko lbg po if it's true that if we going home for vacation....we need to do quarantine paid the expense by ofw?and also transportation?thanks
15 weeks ago,Hulkzachbanaia ***********,Sir we are both ofw here in saudi we want to avail the dependent scholarship pero wala pong nag rereply ng inquiry nin tru online
15 weeks ago,Lynn ***********,Good evening po ask klng po kong ano po mku2ha kong venifit mla sa owa 20 yrs members npo aq at still active ofw prn po aq
15 weeks ago,Pearl ***********,Good afternoon po sir Arnel ignacio at sa mag kasama mo
15 weeks ago,Kimziah ***********,sir Arniel ask po about sa scholarship po last December pa nag apply wla pa po vah result pls naman
15 weeks ago,Mari ***********,Ask lang po may slot lng po ba ang scholarship for incoming freshmen college?wala n daw po slot sa region IVA
14 weeks ago,Rosalie ***********,Un ODSP APPLICATION sana po included dto ang mga single parents . Bkit po meron limitations for qualified applicant?
15 weeks ago,Evangeline ***********,"Hello po watching from doha Qatar tanung q lng po sana panu qpo ma avail ung free scholarship pra sa mga anak ng ofw, grade 12 napo pgpasok ang anak q this year..sana po mapansin nu.. thank you and God bless"
15 weeks ago,Yuki ***********,hi sir arnel po watching qatar
15 weeks ago,Markglo ***********,paki shout out po sir please po
15 weeks ago,Markglo ***********,"SIR ARNELL IGNACIO PO PLEASE PO SIR..KAMI PO NG KASAMA PO DITO WALA PA PONG UPDATE,"
15 weeks ago,Jestony ***********,"Magandang Gabi po Sir Arnel I'm JESTONY TAPING DE LA ROSA OFW from New Zealand. Concern ko lng po about OEC, Baka pwde po Ma abolish Yon. Kasi abala masyado Sa amin. Kung pwde..maraming Salamat po. God bless po"
15 weeks ago,Annaliza ***********,Gud pm po sir mam paano po mg avail ng owwa scholarship
15 weeks ago,Faithfully ***********,Watching from Singapore
15 weeks ago,Chris ***********,Sir Arnel kamusta po.. Paki tulungan naman po.. Yung owwa akap ko po mag one year na po sa June 2022 baka po pwede ma release na po.. Nakailang tawag na din po ako sa owwa 4a..lagi hintay lng daw po..thank you po
15 weeks ago,Markglo ***********,"hello po sir arnell ignacio tulungan niyo po ako andito po ako sa polo alkhobar ng saudi arabia po..natenga napo ako dito at wala p po akong update sir,c ladia glory ladia po ito sir.please po salamat po"
14 weeks ago,Sherrie ***********,Paki-alis na po ang OEC at One Health Pass may verified contract naman po kami at updated ang bayad sa OWWA
10 weeks ago,Joy ***********,Watchingvfrom K.S.A .sir 2yrs ang 7months nq pno po gang naun nd p po aq mkakauwi khit n may skit aq mg 5months npo tong narmadaman q gang naun nd po aq pinacheck up ng amo q yoh po nO q sir ******* slamat po
15 weeks ago,Shy ***********,sr sana tanggalin n po ung one health pass po dagdag phirap po sming mga ofw...complte vaccines po kmi with certificate po
15 weeks ago,Angelie ***********,Watching from Kuwait God bless to all everyone
14 weeks ago,Rowena ***********,Watching po from dubai
15 weeks ago,Eden ***********,Good afternoon sir.... Watching from Saudi Riyadh... God bless poh.
15 weeks ago,Deleon ***********,Watching from Singapore ofw keep safe everyone Godbless
15 weeks ago,SJ ***********,Sir sana wla n po one health pass sir arnel
15 weeks ago,Mharie ***********,Hi Sir Arnel
15 weeks ago,Jemma ***********,Elo po Sir Arnel watchinv from Al-Ain UAE GOD BLESS po
15 weeks ago,Jen ***********,Sir pls patulong po gusto q po sana mkalipat employer q d ako inaasikaso agency q po hirap n hirap n po ako dto sa amo q
15 weeks ago,Neriza ***********,Hello po watching from Dubai UAE God bless us all everyone
15 weeks ago,Mari ***********,Sir Arnel MARITESS MONTILLANO PO FROM SAUDI ARABIA ask ko lang po baka pwde nyo ako matulungan yung mama ko may sakit po sya kailangan po nya ng assistance sana po matulungan nyo po sya
15 weeks ago,Maricel ***********,Gud pm po sir arnel hingi po ako nang tulong maka uwe ng pilipinas...mga amo ko nag hiwalay 2months na... sahod ko malabo ibigay parihas sila walang mga trbho...gsto ko na talaga omowe.
15 weeks ago,Siele ***********,Sqna po sir Ignacio wala na pong One Health Pass pps.po nahihirapan po kaming mga OFW watching from kuwait po
15 weeks ago,Neung ***********,Alisin na po ang one health pass sir arnel..hirap na kami mga katulong dito sa ibang bansa pati po ba pag uuwi namin pahihirapan prin kmi
15 weeks ago,Laurice ***********,Good day Sir...watching from Abu Dhabi God Bless you all.... Sir tanggalin nio pp mandatory ng philhealth and insurance.... okay lang imandatory ang SSS at PAG IBIG
15 weeks ago,Christine ***********,Hello po sir arnel sana po tanggalin n ang one health pass my pcr test namn po at vaccine certificate
15 weeks ago,Rosita ***********,Pero sir arnel.may magagawa po kayo tulong lang po Kung saan kami pwede lumapit dyan sa one health pass na to Kung paano mapa ali's salamat po
3 weeks ago,Benja ***********,Good morning to you sir arnel God bless you from watching Oman
15 weeks ago,Virginia ***********,Hello po sir sainyo I'm watching I'm here in Riyadh Saudi Arabian
15 weeks ago,Maria ***********,Hello po Sir Arnel and staff. Watching from Saudi.Arabia
15 weeks ago,Da ***********,"Watching po from hongkong,sana po Sir Arnel alisin na po iyong One health Pass pahirapan po Kasi saamin na uuwi po"
15 weeks ago,Lebiram ***********,Sir arnel ignacio sana po kay updta rnpo sa nilapit nmin sa polo nc Roselyn sese Nable taga Cebu po msa Qatif po yung binugbog ng kapatid ng amo sir DA salamat po
15 weeks ago,Honeey ***********,Good evening po sir Arnel paano po ba mka Abel nng dole akap. Watching po from Oman.
15 weeks ago,Thathelz ***********,Watching from Kuwait sir gud affternoon po
15 weeks ago,Domingo ***********,Sir arnel Bka nman po pwede u na Alison u na ang one health pass vaccine at pcr test nlang po. Ung affidavit support na need 10k na sahod Pra sa mga ofw ng dubai alisn u Ndian po sna Pra mga among mhal s buhay makasma nmane namen
15 weeks ago,Summer ***********,"Sir, yung PAG IBIG, PHILHEALTH, SSS,, HUWAG SANA IMANDATORY SA MGA OFW.. KULANG PA NGA SAHOD NAMIN PRA SA PAMILYA... HUWAG IKABIT SA OEC!!"
15 weeks ago,Cassandra ***********,Sir arnel may dinagdag po na name sa beneficiary ko po na hndi ko nman po Kilala sa pagkakaalam ko po mga anak ko na 3 nilagay ko dun.. sana mapansin nyo po eto sit arnel.. watching from bahrain
15 weeks ago,Lenie ***********,Hello sir panu po Kaya maayos papers k dto Kuwait gusto po ayosin Ng tinitirhan k pero Sabi Ng DTI Kung amu dinala daw SA police station KC kinasuhan aq run away
15 weeks ago,Wudenise ***********,Hello sir watching from oman ... matagal na po na dumagsa ang bagyong odette hanggang ngayon wala po dumating na owwa assistance para sa mga pamilya namin . .. sana maaksyonan po
15 weeks ago,Thathelz ***********,Hillo po sir arnel nagugulohan po kame sa mg insurance nayan.. sir
15 weeks ago,Dely ***********,Hi sir watching from Jordan sna maalis n Yan one health pass Po
15 weeks ago,Jasmin ***********,Sana my tulong yung ofw tulad ko na hnd na nkablik dhil sa pandimic at single mom dhil wlang mag aalaga din s mga anak ko.
15 weeks ago,Elena ***********,Sir arnel sana po ibalik n s dati yong pag uwi my tiket lng ok n sk pg balik my oec lng tanong pasok n sana po balik n ulit s dati d nmin kya
15 weeks ago,Myra ***********,Good job po sir
15 weeks ago,Asela ***********,hello Sir arnel good afternoon im watching from Amman Jordan
15 weeks ago,Lorna ***********,Hello po sir Arnel..sana po tanggalin na ang ONE HEALTH PASS..thank you sir
15 weeks ago,Sanglay ***********,Good day po sir Arnel God bless po
15 weeks ago,Mae-celle ***********,"Hi po sir arnel, . mag ingat po tayong lahat palagi"
15 weeks ago,Myra ***********,Hi sir arnel watching from ksa.. God bless poh
15 weeks ago,Angie ***********,"Sir baka nmn po pwedi alisin nyo napo yung one health past kasi po nahihirapan napo kaming mga ofw, at mahirap pong mag Fill uf"
14 weeks ago,Leo ***********,Sana po sir arnel matulogan mo Rin kmi na mkauwe.al khubar KSA
15 weeks ago,Desimel ***********,Sna bigyan niyo din po ng leksyon ang mga employer na mapang abuso ..
15 weeks ago,Vilma ***********,sir arnel tulungan nyo naman po mga ofw na alng ipon gsto mg forgood pero alng png umpisa ng munting negosyo
14 weeks ago,Mhar ***********,Sir good morning sana akoy matulongan nyo ako 12 yrs sa amo street d pinauwi every vacation at walang bigay na benefits
15 weeks ago,Akowh ***********,Hello po Sir good afternoon from hk po
15 weeks ago,Marie ***********,hello po sir good evening watching from hongkong
15 weeks ago,Dhindin ***********,"Good afternoon watching from hongkong, sir arnel pa help po n mkpxok anak ko sa scholarship po, nag inquire niece ko pero nagbigay cla link d nmn po mabuksan, mag college n po anak ko sir."
15 weeks ago,Anchilie ***********,Sir Arnel ung about po s owwa scholarship.. mkkaavail b anak q. Ofw po aq dto Singapore. Sahod q sg$620.. sna po masagot nyo
14 weeks ago,Marie ***********,Hello po sir.watching frm abu dhbi po.
15 weeks ago,مريم ***********,8yrs here in Dubai Alhamdulillah
15 weeks ago,Marvin ***********,Sir paano po ung funding sa DOLE AKAP for funding release na lng po ung sakin
15 weeks ago,Gina ***********,Hello po ser arnel. Okay lng po sna yung I insurance n cnsv ng one health past alisin n lng ung mga phirap n pgaayos ng pill up n yn sna po certificate ng vaccine at swab test oky po yn sna.
15 weeks ago,Leonora ***********,"Hi po sir arnel Ignacio goodmorning po sainyong lhat jn
watching from Maryland usa"
15 weeks ago,Rome ***********,sir arnell sana about sa insurance
15 weeks ago,Aerd ***********,Hello po sir..watching from UAE
15 weeks ago,Enihpesoj ***********,Hi sir Arnel watching for Abu Dhabi Lodi kopo kayo god blee po
15 weeks ago,Akel ***********,"Hello po Sir Arnel
watching here from Hongkong"
15 weeks ago,Lizeal ***********,Sir Arnel sana po alisin na yuny one health pass kawawa mga ofw
15 weeks ago,Lhou ***********,Hi sir sna maalis n one health pass
15 weeks ago,Leslie ***********,"Watching from Dubai. Good thing may ganitong live na, easier to reach out."
15 weeks ago,Lebiram ***********,Sir nag pm po ako sa inyo sna mapansin mo po details sa ofw na binugbog ng amo nsa polo npo pero wla pa po feedback ano na nagyari sir plss po
15 weeks ago,Vicente ***********,Hello po sir/ma'am good evening po. Watching from Bahrain
15 weeks ago,Cathelin ***********,Sir arnel sana po mpansin nyo po hingil ko...about sa owwa ko po bkit expired agad d pa nga ako 1yr.dto sa kuwait..
15 weeks ago,Kem ***********,Hello po sir I'm watching from dubai shoutout po
15 weeks ago,Arcelyn ***********,sana po wag nman po kmi pahirapan sa pag owe complate nman po kmi sa vaccine dapat wala npo ung one health pass
15 weeks ago,Thelma ***********,Sir arnel wag nman nyo gawin mandatory Yun insurance lalo n kmi mga dh lng hindi lahat ng amo libre kami
15 weeks ago,Marlyn ***********,Hello po sir watching from Kuwait pashout out po
14 weeks ago,Janice ***********,"Magandang gabi po sainyo Sir,watching from Hong kong po.kilan po sir mag sisimula ang scholarship program po"
