date_raw,sender_name,text
8 weeks ago,Maximino ***********,Sir mag 8year npo ak ngaun 2023 gusto kna mag exit s amo k may makukuha po ba ak end od cervices ko
8 weeks ago,Mean ***********,Pwd po ba malaman sir arnel ignacio kung pano po namin magagamit ung programang scholarship program para sa mga anak ng ofw ******* gusto ko po sana maka pag avail
8 weeks ago,Alexa ***********,Good daw po sir /ma'am watching from Riyadh Ksa
8 weeks ago,Juneil ***********,Watching from Qatar
8 weeks ago,Lenemar ***********,"Sir hindi puede ang grandchildren na ipasok sa scholar sir,kasi wala na akong anak na mag aaral sir kaya nagtatanong lang po ofw ako for 10yrs dito sa Riyadh salamat po sir,"
8 weeks ago,Amabel ***********,"Good evening po sir , sir pwedi pa po ba activate ang OWWA MEMBERSHIP KO .. MORE THAN 5 YEARS NA PO AKO INACTIVE."
8 weeks ago,Babyjane ***********,"Hello po!watching from Singapore,ask ko lang po,ilang weeks po bago ma-activate ang owwa membership after renewal?almost 3weeks na po ako nkapag renew pero inactive parin"
8 weeks ago,Romeobel ***********,"Hello sir good afternoon watching from Bahrain
sir tanung lng po may makukuha n indemnity sa mga amo kung for good kna"
8 weeks ago,Nylebor ***********,Sir my office Po ba kayo sa calbayog Samar thank you
8 weeks ago,Desiel ***********,Magandang hapon po dito sa kuwait ask lng po sir/maam pano po ba mg apply ng scholarship sa owwa?thank you
8 weeks ago,Escopete ***********,Hello po sir arniel watching from Brunei
8 weeks ago,Fritz ***********,Hello po sir arnel sana po hwag na bigyan ng licensya yong mga agency na pinapabayaan mga workers lalo na dto sa morocco ...no day off and confiscating passport po.
8 weeks ago,Makoy ***********,"Hello po sir,watching in riyadh"
8 weeks ago,Estelle ***********,Good evening Po watching From Taipei Taiwan
8 weeks ago,Marites ***********,good evening po..
8 weeks ago,MA ***********,Watching from QATAR
8 weeks ago,Judith ***********,Hi po watching from dubai
8 weeks ago,Myra ***********,Good evening po
8 weeks ago,Margie ***********,Good eve fro bharain
8 weeks ago,Han ***********,Watching from Pakistan hello po
8 weeks ago,Bernadette ***********,Good evening po Sir Arnel
8 weeks ago,Judy ***********,Watching from UAE
8 weeks ago,Ella ***********,Sir mag college na anak ko next ano ba requirments para mag Abell Ng scholarship Ng owwa.....slmat Po ofw Ng Qatar *******
8 weeks ago,Evelyn ***********,Watching from Dubai sir
8 weeks ago,Ella ***********,Sir magandang sa inyong lhat
8 weeks ago,Lenemar ***********,Watching here in Riyadh Saudi Arabia
8 weeks ago,Cecile ***********,Salamat po talaga OWWA sa mga agarang action ninyo.. God bless po everyone!!!
8 weeks ago,Jewel ***********,Hello po sir watching from kuwait
8 weeks ago,Zianne ***********,Slamat po sir arnel
8 weeks ago,Claire ***********,Sir paano Po pagtapos na Po Ang contrata tapos ayaw Ng amo pa uwiin ka d ba Po wla an clang magagawa Kasi may contrata nman pong pinirmahan ano Po Ang dapat Ang ajsiyon
8 weeks ago,Legaspi ***********,Sir arnel kailangan q po tulong nnyo po sir.. nawala po bagahi q sir.
8 weeks ago,WengJane ***********,Sir Arnel pano po I apply mga Anak namin mga OFW sa Scolarship ninyo pls High school po tatlo kong mga anak At isang elementary Single Mother po ako salamat.
8 weeks ago,Kris ***********,Maraming salamat po sa owwa dahil sa inyo naka recieve ako dati nang ayuda nong nag bagyo sa amin. Thanks so much po
8 weeks ago,Eden ***********,Sir arnel good eve my makukuha ba sa owwA pg finish contract .para png business din sana ..
8 weeks ago,Zeny ***********,Sir arnel mandatory na po ba ang insurance kc balik manggagawa ako pinapakuha po ako ng insurance worth of 1900 sa dole
8 weeks ago,Romy ***********,Hi po sir arnel magandang Gabi sa inyong lahat
8 weeks ago,Chubbybutcute ***********,thank you very much sa tulonh nyo
8 weeks ago,Tenaj ***********,"Gudeve po,,pede npo b mag apply ng scholarship pra s anak ko?nxtyear p po sya mg collage,,grade 12 po ngayong pasukan,salamat po"
8 weeks ago,Liza ***********,Watching from Alquasem Saudi from Baguio city
8 weeks ago,Sheryl ***********,Ung amoq po ngrereklamo po sya kpg gustoq po mgpadala ng pera sa pamilya qoe saka po nadideley po ang sahodq d2 sir?
8 weeks ago,Habibi ***********,Paano PO apply for scholarships
8 weeks ago,Thess ***********,Watching from dubai
8 weeks ago,Paz ***********,Sir arnel panotice Po...salamat po
8 weeks ago,Jovelyn ***********,Good evening po sir arnelle
8 weeks ago,Hayria ***********,Good evening arnel about s sholarship program
8 weeks ago,Jhenny ***********,hi sir Arnel Watching from kwait God bless you po at s laaht Ng staf
8 weeks ago,JQ ***********,Maraming salamat po sa tulong nang OWWA saan man panig nnag Mundo
8 weeks ago,Diamond ***********,Sir bakit walang ba makukuha pag mga mag 4 good na 6yrs npo ako 9yrs nko abroad 51 yrs old na sana may mkuha nman kmi sa owwa 4goods..
8 weeks ago,Rhodora ***********,Maraming SALAMAT PO SA cash assistance para sa positive covid 19 assistance po thank you PO sa SAKRIPESYO NYONG lahat SA pagtulong SA aming mga OFW
8 weeks ago,Dina ***********,Hello watching RIYADH
8 weeks ago,Chris ***********,Thank you po Owwa naka avail po anak ko ng schoolarship program.napakalaking tulong po yun s amin.Godbless
8 weeks ago,Melvin ***********,Sana mabigyan di kami nang kunting ayuda...inabot nah ako 2019 hanggang ngayun dih pah nakabalik dahil sam.pandemic.na ito sana mabigyan pansin dih ako.dating.ofw galing laos..
8 weeks ago,Celine ***********,Helo po gd evening
8 weeks ago,Mark ***********,Good evening sir bakit ung owwa dto sa Taiwan angtagal magrply sa email
8 weeks ago,Tendido ***********,"Hoping pwede nyo nman malipat ang office ng owwa dto sa dubai,malapit po sana sa mga ofw mas madali ang processing at di gastos sa pamasahi.Malayo po office nila."
8 weeks ago,Ledimarz ***********,Ako po sir Arnel gusto ko scholarship sa anak ko k11 to k12 di pa ako naka avail sa owwwa scholarship 11years na ako d2 sa qatar active owwwa member po ako
8 weeks ago,Mhiss ***********,"Gud eve sir #arnelignacio ask lng pobkailan marelease dole akap mag 1yr napo aprove , tanx po"
8 weeks ago,Rufilyn ***********,Thank you po sa shcolar sa anak ko.Godbless
8 weeks ago,Letecia ***********,Pwd ba sir arnel ignacio tanggalin ng oec kc sagabal at pahirap lng po yan sa mga ofw
8 weeks ago,Buena ***********,My limit po b ang pg apply NG scholar sa bawat region
8 weeks ago,Merry ***********,Sir Arnel pno po b kumuha Ng scollarship pra s mga anak q 1year college po at grade 11 ISA po aq single mom ISA po aq OFW from hongkong
8 weeks ago,Vivian ***********,Pano po mag loan po buti lng po pandagdag puhunan sa Pamilya ko
8 weeks ago,Vivian ***********,Hello po ano pba requirements dun sa Bagong hospital ng OFW kc po papa check up ko Po u anak ko at mother ko
8 weeks ago,Kimziah ***********,hello sir arnel magandang gbi po... ask po acuh about sa scholarship
8 weeks ago,Casuyon ***********,Shout out po sir watching from dubai
8 weeks ago,Mae ***********,Watching from Hong Kong
8 weeks ago,Zulueta ***********,Dole akap po is per regional po
8 weeks ago,Alejandra ***********,Sr.Arnel
8 weeks ago,Rish-Ai ***********,Sir maiirefund ko po ba sa agency Ang binili ko ng ticket ko 2mos salary ko po Ang binayad sa ticket ko pauwi sa pinas
8 weeks ago,Karen ***********,Kong Gaya KO po na matagal na 22yrs na sa abroad at gusto Ng mag for good may ma kuha ba Kami sa owwa active member po ako
8 weeks ago,Nenet ***********,"Gud eve po , sir ask lang po sana about sa Dole Akap Assistance po kasi until now d pa namin nakukuha tapos ang status po for released na po taga caraga region po ako"
8 weeks ago,Juliet ***********,GOOD EVENING PO .......PAANO PO BA MA AVAIL YONG SCHOLARSHIP PROGRAM NG OWWA ...
8 weeks ago,Glomar ***********,Hello po sainyong lahat jan lm watching dammam Saudi Arabia
8 weeks ago,Marife ***********,Hello evening po sainyong lahat watching here qassim Riyadh
8 weeks ago,Nancy ***********,Ako po nagpapasalamat s inio lhat ng mga nagaasikaso ng OWWA
8 weeks ago,Cheryl ***********,Sir kailangan paba kami mag byad sa insurance sa pinas eh meron nma kami insurance sa Dubai
8 weeks ago,Yhang ***********,sir mag 4yrs na po ak sa amo ko dto abudhabi sir my benefits po ba akng mkukuha
8 weeks ago,Vivian ***********,Pano po mag apply ng scholarship pra po sa anak ko
8 weeks ago,Mhot ***********,"Hirap mag comment!! Kasi view and followers lng Naman habol nila dyan kahit lumapit kpa xa pollo huo ika nga may kunting tulong pero double Ang balik xa kanila , Sana maging matalino na Tayo mga OFW"
8 weeks ago,Hannah ***********,Have a blessed day po sainyong lahat dyan sir Arnel Ignacio
8 weeks ago,Irene ***********,ACTIVE MEMBER PO AQ PRO BKIT GNON D N DAW MAGGAMIT NG ANAK Q UNG SLOT SA SCHOLARSHIP SA COLLEGE NUMBER 6 PO SLOT Q SA FIRST BATCH KSI TPOS N DAW SUBMISSION SBI SA ANAK Q NG OWWA REGION 5
8 weeks ago,Maricar ***********,sir Arnel pwdi po malaman ano po requirement pauwi ng pinas via hongkong
8 weeks ago,Jose ***********,Sir followup kolang Po yong dole akap ko sept.papo approve salamat po
8 weeks ago,LC ***********,Dpt wla kming problem Kong kailangan nmin Ng aksyon s aming mga kahilingan kpg mg for good n kmi bilang OFW.. hnd yong pahirapan p kmi mg process
8 weeks ago,Reyes ***********,Gud eve po..watching from Kuwait po
8 weeks ago,Anabelle ***********,Watching from qatar
8 weeks ago,Cynthia ***********,"Salamat po! OWWA , isa din po ako sa OFW na naka avail sa assistance last year 2021 nang umuwi ako galing Dubai
. Maraming Salamat po!"
8 weeks ago,Bernil ***********,Sir watching from Bohol
8 weeks ago,Chubbybutcute ***********,watching from bahrain
8 weeks ago,Sam ***********,Hello po sir pano poba maka members ung mga anak kopo sa scholarship po may tatlong anak po ako sir dto po aqo ngayon sa Qatar
8 weeks ago,Mañas ***********,Hi po ma'am sir tanong kulang po Kung Active po ba yung Owwa members ko po. 2018 to 2019 po hindi ko po malaman renew un. Tas ngaun mg 2years napo ulit ako dito sa Dammam po ako thank you po
8 weeks ago,Ali ***********,Hello good afternoon kame po I nakiraramay s mga boss Natin dyan owea may tanung po ako Kung anung maganda gawin ako po I termination s company and dahilan mahina ang sale nila.
8 weeks ago,Dominga ***********,Good evening po.. Kpg for good na meron po ba makukuha sa owwa.. 7years po ako sa abudhabi..Nueva Ecija po ako..
8 weeks ago,Rosario ***********,Good afternoon po NASA Dubai Po aq ... gusto' kopo Sana mg continue Ng owwa members kopo kaso hirap pong mg walking ngayon sa dubai.ano Po mas maganda gawin
8 weeks ago,Nylednew ***********,Paano po ba maka apply scholarship anak ko sir gagaraduate cla ds year po
8 weeks ago,Princess ***********,Sir armel pwede po ba ireklamo ang taong makunat magbayad ng utang? Pra po matuto sana ng lesson
8 weeks ago,Malex ***********,"Watching ofw @ hongkong
blessed evening po"
8 weeks ago,Elizabeth ***********,Pwd pOH anak ko mag reniew Ng owwa ko from Taiwan
8 weeks ago,Anatpo ***********,Hi po sir Arnel Ignacio
8 weeks ago,Elizabeth ***********,Pano po ung sa educational benefits po
8 weeks ago,Gloria ***********,Hello sir joinning from Kuwait
8 weeks ago,Liza ***********,Thank you dn Po.
8 weeks ago,Chris ***********,Magandang Gabi Po sa Inyong LAHAT sir Arnel..god bless mabuhay kayo
8 weeks ago,Red ***********,Hi po sir mag 5yrs na po ako dito sa amo ko sa saudi noong nag bakasyon ako wla na mn ako nakuha end benifits makuha ko pa yon dati kahit naka new contrata na po ako
8 weeks ago,Elizabeth ***********,Sir pwd poh ba mag reniew Ng owwa sa pinas d Kc aq mkalabas dto sa Taiwan
8 weeks ago,Aryanne ***********,Watching here from bahrain
8 weeks ago,Lucy ***********,Sir/maam pede paba maka avail nang scholarship yong anak ko college na xa 21 yrs old na
8 weeks ago,Ledimarz ***********,Paano po makuha ng owwwa scholarship ang anak ko k11 this coming school taga North Cotabato po ako at 11years na ako d2 sa Qatar
8 weeks ago,Abe ***********,Good evening po sana po yong mga tauhan nyo paayos mga ugali bastos masyado.lalo na sa Kuwait.
8 weeks ago,Lhor ***********,Gudpm po mga Sir.
8 weeks ago,KJ ***********,Sir Arnel nag comment na po ako kanina sana po matulungan nyo po ako sa katanungan ko please po
8 weeks ago,Olivia ***********,"Sir pano po ba gagawin kung beninta ka sa another sponsor tapos Wala na sign contract da bago sponsor,alin susundin na tatapusin na contract? Ung galing pinas ?"
8 weeks ago,Donde ***********,Ofw po aq from Palawan boss arnel
8 weeks ago,Virginia ***********,Sir saan po b pweding magloan ang ofw taga nyeva ecija po ako
8 weeks ago,Matet ***********,Good evenning sir idol arnel ignacio watching isabela cauayan city po
8 weeks ago,Ludwig ***********,Health care program po sana at amosup sa laht ng ofw
8 weeks ago,Rufilyn ***********,Pag nag for good po ako meron po ba ako mahihingi n tulong sa OWWA.maraming salamat po.Godbless
8 weeks ago,Virginia ***********,Sir good day po lampas ng 25 years asawa ko meron po bang makukuha benefits tagal na po cia 66. Years old na po cia salamat po
8 weeks ago,Mayda ***********,Noh po mga requirements pgngforr good
8 weeks ago,Maria ***********,Pumunta n nga po nuong jun 15 s ligaspi sabi po cut off n.anu b yan
8 weeks ago,Joy ***********,ang sahod kopo dito sa hongkong is 4630 po sir arnel maka avail po ba anak ko ng scholarships
8 weeks ago,Grace ***********,"Sir Arnel im almost more than a year andt sa pinas pero hanggang ngaun di q pa rin nakuha ung sa Dole Akap ng OWWA,, im from Taal Batangas po, Calabarzon 4A"
8 weeks ago,Lumacang ***********,Watching here from QATAR
8 weeks ago,Jonathan ***********,Sana matulungan nyo kami nasa Oman nanay q para makauwi syA dto sa pinas ndi napo syA nakaka pag trabaho don
8 weeks ago,Cristina ***********,"Bkit po may bgo n nmn n insurance n dagdag n nmn po sa bayaran nmin,jan sa POEA di bibigyan ng OEC lpag di kukuha ng insurance, may philhealth nga, ngayon bgo n nmn n insurance"
8 weeks ago,Marissa ***********,"Sir, sana po maaksyunan nyo po ang problema ko sa SUSTENTO NG 3 KO pong APO sa papa nila na nasa DUBAI as of now."
8 weeks ago,Mi ***********,active owwa member here till Aug4.umuwi po aq last March 19.nag apply aq pr s livelihood program..till now wla p po akong natatanggap n tawag..
8 weeks ago,Alah ***********,Sir uwi napo aq December for good na po aq anupo kaylan na requaments para makakuha aq ng tulong pangkabuyan sa owwa salamat po.
8 weeks ago,Norhana ***********,Hello po watching from saudi Arabia
8 weeks ago,Para ***********,Sana po may Online Application for OWWA MEMBER !!
8 weeks ago,Rita ***********,hello po. gudpm po. pwdpo. akong. patulong. para. s. ss nang. namatay kong asawa nung. nasa abroad. po. parte. pi. nang. us po. salamat
8 weeks ago,KJ ***********,Sir Arnel sana po mapansin nyo comment ko kanina please po
8 weeks ago,Prince ***********,Ako po sir ex abroad po my makukuha po b ako tulong galing owwa
