date_raw,sender_name,text
12 weeks ago,Keith ***********,Watching from Dubai po.. God bless po
12 weeks ago,Elsa ***********,Watching for Dubai
12 weeks ago,Kenneth ***********,"Magandang Hapon po,Ex ofw from kuwait po ako.almost 10months na po naghihintay nang tulong mula sa Owwa Assistance from Zamboanga Sibugay.Kenneth Joy Ortega.*******"
12 weeks ago,Helen ***********,Watching from hongkong
12 weeks ago,Nylre ***********,Watching from taiwan
12 weeks ago,Mer ***********,Hello po watching from Amman Jordan
12 weeks ago,Navz ***********,Maganda hapon po sa lahat mga kabayan.. watching from DOHA QATAR
12 weeks ago,Sahara ***********,Watching from Saudi
12 weeks ago,Mhe ***********,Hello po ANO PO BA PEDE KONG MA AVAIL NA FINANCIAL ASSISTANCE Ofw for good na po ako.
12 weeks ago,Bhel ***********,Hi po..watching from Bahrain
12 weeks ago,Mhine ***********,Hello po watching from Rumah Riyadh
12 weeks ago,Love ***********,Good afternoon p0 sa inyong lahat God bless you all
12 weeks ago,Jovelyn ***********,Hi sir arnel paano po ba mag apply Ng scholarship para SA anak ko .Kasi mag college na sya ngayong pasukan.sana po matulungan nyo Kami..
12 weeks ago,Maribeth ***********,Hello po watching from riyadh saudi arabia
12 weeks ago,Cherryl ***********,Watching from bahrain
12 weeks ago,Napz ***********,Hello po… ask ko lang po bago ako umalis ng pinas na renew na ung owwa membership ko pero hanggang ngayon inactive pa din sa owwa apps?? Bakit ganun mag
12 weeks ago,Riza ***********,Watching from saudi
12 weeks ago,Gie ***********,Watching from KSA
12 weeks ago,Dan ***********,Medical Repatriation Po ma'am/sir how to avail benefits?
12 weeks ago,Emy ***********,Watching from hongkong
12 weeks ago,Marisse ***********,Sana mapansin po ninyo ung app d nmn gumagana laking help sana if ma aksyonan po plssss .. owwa mobile app
12 weeks ago,Jv ***********,Good morning watching from dubai
12 weeks ago,Alice ***********,Watching from abu dhabi..
12 weeks ago,Lawas ***********,Mam/sir paanu maka avail sa scholarship ninyu. 2 anak ko nag arak NG college.. Sa akin lahat.. Sana matulongan ninyu ako.. Salamat. And god bless po.
12 weeks ago,Estelle ***********,Watching from Taiwan
12 weeks ago,Carmelita ***********,Watching from abu Dhabi
12 weeks ago,Jean ***********,Watching from saudi
12 weeks ago,Gemma ***********,Hello pi sir verified napo contract ko. Owwa na lng kulang. Sa pinas na aq magnabayad ng owwa. San po aq pupunta sa POEA ba or owwa center. Para makakuha nh OEC. Maraming salamat po
12 weeks ago,Analyn ***********,Watching from Saudi ellow po sainyo
12 weeks ago,Jocelyn ***********,Helo po sir maam
12 weeks ago,Janrahmia ***********,Watching po in riyadh KSA
12 weeks ago,Irene ***********,Good afternoon po...
12 weeks ago,Mich ***********,Maam sir pano po ba mag cash assistance 2005 pa po ako ofw or pano ko magamit benefits ko para s mother Kong nsa ospital ngayon..plssss pa read
12 weeks ago,Erlinda ***********,Watching from qatar
12 weeks ago,Marissa ***********,baka naman po lahat ng nagpositive d2 sa hongkong na may maipakita na katunayan na nag positive dapat mabigyan yung ayuda na 10k Sir...
12 weeks ago,Akosi ***********,Good afternoon po
12 weeks ago,Liza ***********,Hi ma'am sir good day po.
12 weeks ago,Kelly ***********,En ang hirap po tlga mag apply Ng scholarship ...single parent po aq
12 weeks ago,Jojean ***********,How to avail schoolarship program
12 weeks ago,Dhay ***********,Madam /sir ..mag ask po aq .my makkuha bang tulong ang isang ofw na nag kskit s ibang bansa....na umuwe ng pinas sna po mapansin
12 weeks ago,Jocelyn ***********,Watching from Taiwan
12 weeks ago,Diane ***********,Watching here in singapore
12 weeks ago,Emily ***********,Gd afternoon po watching from abha Saudi arabia
12 weeks ago,Marilyn ***********,Watching from UAE po
12 weeks ago,Jm ***********,Hi mam / sir. Mag ask lang po Bakit po kay pag nag open ako ng OWWA mobile apps d ko po ma open yung sa info.. loading lang po lagi.. ano po Kaya ang mas ok na gawin… From Dubai po…
12 weeks ago,Janeth ***********,Watching from riyadh
12 weeks ago,Nhet ***********,God bless everyone
12 weeks ago,Josephine ***********,Hello sir and ma'am watching from Kuwait
12 weeks ago,Elvie ***********,Watching po from Cyprus...
12 weeks ago,Jodi ***********,Sana nmn masagot nyo na ..yunh DOLE AKAP ASSISSTANCE..March 2021 pa approved ang application ko .Until now wala pa ako nattanggap sa OWWA 4A CALAMBA
12 weeks ago,Madanlo ***********,Hello po watching from riyadh saudi arabia
12 weeks ago,Allertse ***********,Mam/ sir pwede ko po bng papuntahin Mr ko s owwa para iverify nya ung mbership ko
12 weeks ago,Haruko ***********,Watching from riyadh po
12 weeks ago,Jojei ***********,watching from hongkong
12 weeks ago,Mer ***********,Hello po Wtchng frm jubail ksa
12 weeks ago,Nicolas ***********,Watching from Jordan god bles stay safe and healthy too all po
12 weeks ago,Catalina ***********,hello po sir watching from hongkong..
12 weeks ago,Mon ***********,"Paki update ninyo owwa record ng mga OFW dyan sa pinas, ung iba 10 years na nag babayad sa abroad ng owwa, pero hindi updated ang record sa pinas"
12 weeks ago,Nepotse ***********,Watching from saudi
12 weeks ago,Melanie ***********,Watching from dubai poh
12 weeks ago,Maricel ***********,"Paano po mag avail nang scholarship po,details naman po salamat"
12 weeks ago,Lhian ***********,Ma'am sir watching from unayza alqssim
12 weeks ago,Divas ***********,Hello po watching from saudi riyadh
12 weeks ago,Leona ***********,Hello po ako po si Leonora Danao nag file na po ako ng DOLE AKAP.mag 1 yr.na po akong na approved. Mag 2yrs na po ako dito sa pilipinas. Sana po sir Arnel Ignacio matulungan nyo po kami. Salamat po
12 weeks ago,Joyce ***********,Good day po watching from abudhabie UAE
12 weeks ago,Joanalyn ***********,Good Day.. Kpg x abroad domestic helper s hongkong my makuha Po ba n separation fee from owwa..?
12 weeks ago,Clar ***********,Watching dammam
12 weeks ago,Emelita ***********,Hello ma'am sir mabuhay po kyo watching fr.jeddah
12 weeks ago,RoseMay ***********,Good pm po madam /sir paano po mka kuha ng scolarship bilng isang ofw at may anak n nag aaral salamat po sa sagot mbuhay owwa...
12 weeks ago,Barza ***********,Good evening Po
12 weeks ago,Jiyariah ***********,Hello Sir.
12 weeks ago,Celia ***********,Nakapagsubmit na po ng requirements 2021 pa hanggang ngayon d pa alam.kung nkaavail ba anak ko ng scholarship region 12 po kmi
12 weeks ago,Jane ***********,Watching from riyadh
12 weeks ago,Charity ***********,Sir nasa kuwait Po ako end contract ko na Po nong Nov 19 2021 Po nag extend Po ako 1 year Po my ma kukuha Po ba ako sa employer ko sir sa pag uwi ko this year
12 weeks ago,Enero ***********,Maam and sir ofw s dubai ako ay isang single mom sana mtulungan nyu nmn ako mka avail ng schoolarship ng owwa dalawa n collage ko kci
12 weeks ago,Gerald ***********,Hi po sir and ma'am
12 weeks ago,Imelda ***********,watching from hongkong
12 weeks ago,Allertse ***********,Mam/Sir pwede po bng Mr ko Mag verify Ng owwa ko if updated po sya para if hnd mabayaran ko po KC 1yr n po ko ngaun dito s riyadh
12 weeks ago,Rachelle ***********,Hello po sir tanng ko po sna kng paano mag apply s scholarship ng owwa s region4a po aq
12 weeks ago,Miiet ***********,Watching from Riyadh
12 weeks ago,Gemma ***********,Watching from UAE
12 weeks ago,Jirelyn ***********,sir ask lang po about covid assistance may makukuha pa po ba yung nagka possitive dito po sa hongkong thank u po
12 weeks ago,Rowena ***********,Watching from malaysia
12 weeks ago,Honie ***********,Watching in cotabato
12 weeks ago,Lyn ***********,good afternoon from Hk
12 weeks ago,ميلين ***********,Hi po watching from Riyadh
12 weeks ago,Che ***********,Sir pa answer naman po kylangan ba mag bayad ng pag ibig at insurance bago makakuha ng oec po salamat po
12 weeks ago,Chie ***********,Watching from romania
12 weeks ago,Wena ***********,"magandang hapon po sainyong lahat sir madam,watching from Saudi Arabia..."
12 weeks ago,Cherryqial ***********,Hello poh watching from Pakistan poh
12 weeks ago,Analyn ***********,Sir hihingi.po sana kmi ng tulong pra mtrace po ung kapatid ko na nsa jubail saudi arabia
12 weeks ago,Chona ***********,Maam sir pki pansin nmn po msge q.
12 weeks ago,Nedie ***********,Watching from singapore
12 weeks ago,Setiram ***********,"helllo good evening!!watching from UAE,sharjah"
12 weeks ago,Lhorie ***********,Watching from UAE
12 weeks ago,Ma ***********,watching from Dubai po
12 weeks ago,Leizel ***********,Watching from Jeddah
12 weeks ago,Jessa ***********,Watching from madinah kingdom of Saudi Arabia
12 weeks ago,Maricel ***********,"Sana po mabasa nio ako from cagayan valley,ano mga kailangan para s requirements nang scholarship program para s anak ko po,dto po ako qatar ngaun,"
12 weeks ago,Gene ***********,Sir pano po mag apply ng scholarship pra s anak q.thank u po
12 weeks ago,Femie ***********,Watching from Qatar po
12 weeks ago,Judita ***********,"Magandang hapon po congrats
Sana tuloy tuloy na ang FB live po watching in Malaysia"
12 weeks ago,Jessica ***********,Hello po mga madam n sir paano po ung insurance compolsary ba mag babayad ang mga ofw
12 weeks ago,Priscila ***********,Sir bakit po yung ank ko d matanggap n scholar. Nkpunta n sya dyn sa opisina ng owwa sa calamba .tgal k ng ofw eh at ngbbyad nman ako ng owwa .
12 weeks ago,Precious ***********,watching po dammam. my concern po aq
12 weeks ago,Rochelle ***********,Watching p0 from Dubai uae
12 weeks ago,Daisy ***********,Watching from Qatar po
12 weeks ago,Cris ***********,Sana maka avail ako sa scholarships solo parents of 3 kids
12 weeks ago,Nyliram ***********,Watching from oman
12 weeks ago,Kuya ***********,Good job sir arnel .watching abha ksa
12 weeks ago,Dante ***********,Watching from dammam ksa
12 weeks ago,Evelyn ***********,"Sir Arnel,.. isa po ang anak ko sa nka avail po ng scholarship nung 2021 kaso po hanggang ngaun d pa rin sya nakkakuha ng assistance nagbabayad pa rin po kami ng bawat exam nya po."
12 weeks ago,Castor ***********,Gud aftrrnoon...watching from saudi since 2013 ofw sana man lang makakuha ng scholarship yong anak ko mag collage na siya active owwa membership po aq
12 weeks ago,Path ***********,Ask ko lng po if ano po pwde ma avail na assistance ng OFW na pnauwi po dhil na accidente po sa abroad.dn tinanggal po ng agency.Ngyon po 6 months npo nsa bakasyon na wlang trabaho.
12 weeks ago,Lyn ***********,Watching from dubai
12 weeks ago,Belle ***********,Good evening watching from taiwan
12 weeks ago,Tita ***********,Good day Po Sir & ma'am watching from jubail Saudi Arabia
12 weeks ago,Angel ***********,Welof Jun watching from Jordan.
12 weeks ago,Lynn ***********,sir pa help po.kay kabayan po.matagal tagal n din yan d pa naasikaso ma rescue sabi ng anak po
12 weeks ago,Ann ***********,"Mga sir ma'am,ang binyaran na 8kd sa owwa pag nag nagrenew kmi Ng contra ilang Taon po ba naactive ang owwa na binayaran mg 8kd po .Sana masagit nyo po salamat"
12 weeks ago,Leahbel ***********,"Ask lang Po about sa dole akap Namin , 2021 pa Ako umuwi ,until now Wala pa, big help Po sana yon sa aming returning ofw pang puhunan Lalo na Po sa katulad ko pong single mom, Region VIII Po samar"
12 weeks ago,Richell ***********,Hello po sir watching from Saudi Arabia
12 weeks ago,Jened ***********,Hi po ask ko lng po pano yong dole akap ko sir sobra na po 1 year di pa nag release region 6 JENIFER DUQUEZ ESTRELLAS
12 weeks ago,Thess ***********,Hello po sir uuwi po ako sa jun 25 kailan ko pa ba ang mg pa antigentest po naka 3 dose vaccine na po ako sir thank you
12 weeks ago,Dimple ***********,HELLO PO IAM Ofw here in dubai pwede po bang all the employees ng consulate polo owwa ay magsuot ng Ids.
12 weeks ago,Michael ***********,Wag kayo mag paalis ng magpaalis lalo na kapag agency ditk di nyo alam sitwasyon namin dito
12 weeks ago,Joan ***********,"Sir active poh ang owwa bmembership ko 8yrs poh ,pero ang hirap mag apply ng owwa scholarship tatlo n poh ang College ko sana nman poh"
12 weeks ago,Maria ***********,Loud and clear
12 weeks ago,Alma ***********,Sir ask ko po may scholarship po ba anak ko 18yrs na po ako nag trabaho sa kuwait mag grade 7 po ung Isa Kung anak ung Isa po mag 3rd year college po
12 weeks ago,Teyo ***********,paano po mag pa appointment sa ofw hospital pwede po ba makihingi ng contact number
12 weeks ago,Jerelyn ***********,"Hello po good evening, watching fom dammam"
12 weeks ago,Jenny ***********,Have a blessed day to all kabayan na abroad saan man dako Ng Mundo
12 weeks ago,Ailynn ***********,Watching from Abu Dhabi UAE
12 weeks ago,Nor-fren ***********,Watching form Riyadh.good pm po sa inyong lahat
12 weeks ago,Gimarkgelagen ***********,Sir arnel bkt po wala po ba ang dole akap sa calabarzon cavite po ako noon 2021 pa hanggang ngayon wLa parin kilan po ba sa dole akap
12 weeks ago,Lourdes ***********,Watching from Malaysia
12 weeks ago,Hanna ***********,Good afternoon sir maam watching from kuwait
12 weeks ago,Nylebur ***********,Hello watching from saude arabia
12 weeks ago,Mho ***********,Watching from abudhabi
12 weeks ago,Rose ***********,Watching from sharja uae
12 weeks ago,Adelaida ***********,loud n clear po
12 weeks ago,Gin ***********,Pano po kumoha nang skolar watching po hongkong
12 weeks ago,Coolet ***********,Watching from Kuwait pwede po tanong ano po makuha benefits ng for good na senior citizen po 20 yrs OFW sa Kuwait. Salamat po God bless and more power.
12 weeks ago,Vilma ***********,Watching from albaha Saudi Arabia
12 weeks ago,Bhengskie ***********,Gudpm po ..watching from tabuk saudi arabia
12 weeks ago,Janrahmia ***********,Pki ulit po yung number sir ah thanks
12 weeks ago,Babao ***********,God blessed us po sa lahat tulad ofw.keep safe all always
12 weeks ago,Baltazar ***********,Good afternoon po
12 weeks ago,Jeanette ***********,good afternoon po...watching from Taiwan......
12 weeks ago,Soliven ***********,Sir.madam...paano po mag apply nag scholarship po....single parent po ako.
12 weeks ago,Mailyn ***********,Watching from uae
12 weeks ago,Honey ***********,Rchelle B.Adorza from qatar tulunga nyo po ako ksi gusto kna po mkauwi s totoo lng e gusto po ng employer ko ako gaggastos ng ticket ko ang sbi po skin 4k riyal ang pamasahe
12 weeks ago,Gaelle ***********,Sir Arnel good afternoon po watching from HK.
12 weeks ago,Princes ***********,Watching from kuwait po
12 weeks ago,Vince ***********,maam sir about sa assistance ng dole akap covid survival until now wala pa po
12 weeks ago,Nyl ***********,Hello po sir sana matulongan nyo po mkapsok sa scholarship ang 2 anak q sa college
12 weeks ago,Mersa ***********,Sana po pag end contact na kauwe agad de daming dahilan SI employer kung Anu nsa contact ehh pinaghandaan n nila Yan kse pilit nga mkatapis Ng contract Dito.
12 weeks ago,Arcmiel ***********,sna ung mga shod nmin ptaasan nyo nman...tumulong kau sa ahensya na mpansin nyo..d lng jn ung tumaas ung shod...dmi nmin mga ofw tz ung shod wlang increase...
12 weeks ago,Elvie ***********,Watching from riyadh
12 weeks ago,MaryJane ***********,Hello ma'am and ser gusto Sana kaming magpatulong 6 Po kami dito sa acomodation sa oman
12 weeks ago,Allenz ***********,Hi good day to all watching from Dubai
12 weeks ago,Balansi ***********,watching po from macao
12 weeks ago,Edwin ***********,Sir nu po pwede ku ma avail na tulong bilang dating ofw
12 weeks ago,Mila ***********,Magandang hapon din po watching from Kuwait
12 weeks ago,Evhon ***********,Paano po ma rebate ung owwa membership po 15 yrs na po aq mag for good na po aq next year
12 weeks ago,Jhude ***********,Watching from Cyprus po
12 weeks ago,Jennie ***********,Watching from malaysia po
12 weeks ago,Jeanna ***********,"Hello po,watching from Dubai UAE"
12 weeks ago,Sheree ***********,Watching from Oman
12 weeks ago,Novelyn ***********,Watching from oman
12 weeks ago,Robinravenrain ***********,Watching from Malaysia
12 weeks ago,Behing ***********,Hi po s mga staff NG owwa pwd pong mkahingi NG pampagamot ko
12 weeks ago,Lourdes ***********,Good pm.po...paanu po maka avail pra sa pang kabuhayan 11yrs n apo ofw..tq sir /1mam ..
12 weeks ago,Hayria ***********,Watching riyadh po God bless all
12 weeks ago,Ailyn ***********,Mga Sir my friends po ako gusto na po umuwi kc my mga problema sa
12 weeks ago,Gilberto ***********,Watching from qatar
12 weeks ago,Magdalena ***********,Paanu po mag applly scholarship po para sa isang anak ng ofw
12 weeks ago,Flordeliza ***********,Tanong kulang po..16 yrs po kc yn ate k sa Saudi sa Isang employer..my makukuha po ba sya m
12 weeks ago,Nylecoj ***********,Sir watching from Singapore
12 weeks ago,Jhing ***********,Watching p0 all d way from Cyprus
12 weeks ago,Dods ***********,Watching from riyadh
12 weeks ago,Tess ***********,Watching from Kuwait
12 weeks ago,Josefina ***********,Hello mam sir ask ko lng po maibibigay po ba ang livelihood assistance program sa mga tapos ang contrata
12 weeks ago,Marjorie ***********,Good afternoon watching in oman
12 weeks ago,Belen ***********,hello Abu Dhabi
12 weeks ago,Klarie ***********,Follow up po ng DOLE AKAP last yr pa po approved RWO 4A TEAM 14 Binangonan Rizal
12 weeks ago,Dorothy ***********,good morning po from Slovakia
12 weeks ago,Materese ***********,Hi watching from dubai
12 weeks ago,Chiva ***********,Watching from Qatar Po
12 weeks ago,Fanny ***********,watching po from hongkong
12 weeks ago,Rutchell ***********,Hello po ma'am and sir Watching from Dubai UAE
12 weeks ago,Bhebskie ***********,Panu Po magrenew owwa membership watching from Riyadh
12 weeks ago,Marissa ***********,im watching here in oman
12 weeks ago,Dorie ***********,"Hello po sir Arnel, ask qoh lng po nag download po aqoh ng OWWA po tiningnan qoh po qng active po OWWA qoh, ang sbi po s dn wla dw po aqoh account s OWWA Po, pno po un sir"
12 weeks ago,Sheika ***********,umalis po ako s amo ko kc araw2 nag aaway kmi ng anak ng amo ko kong pupunta po ako ng embassy libre po vh ang ticket
12 weeks ago,Mercelita ***********,Watching here in sg
12 weeks ago,Maria ***********,Watching riyadh
12 weeks ago,Rebecca ***********,Sana matulungan nyo ko.im alone to support my 3 children.all is college.
12 weeks ago,Divine ***********,Watching from qatar..how to apply sir
12 weeks ago,Mitch ***********,Hi po watching from kuwait
12 weeks ago,Runilyn ***********,Sir gud evening po
12 weeks ago,Mariza ***********,Sir ask po ako about sa scholarship mga ofw po d2 ksa..DH..2 college open augost paano 1 mg college nka enroll ibang universidad ..poydi maka avail?
12 weeks ago,Tedy ***********,Watching from Riyadh... Slmat po God bless
12 weeks ago,Heartje ***********,Watching from Oman
12 weeks ago,Mich ***********,Watching from qatar
12 weeks ago,Helyn ***********,Ano po ba qualifications sa BALIK PINAS PROGRAM Sir/Maam
12 weeks ago,Vilma ***********,Watching from KSA dammam
12 weeks ago,Roniza ***********,Watching from Dubai po sir
12 weeks ago,Marianito ***********,Sana Ma pansin na Balik Pinas Balik Hamap Buhay Application s ko DA Arnel Ignacio Mag One Year na Ngaun June 16 2021 pa Waiting For Cheque Hangang Ngaun Wala Paren
12 weeks ago,Daina ***********,Sir tanong ko lang sa duli akap Yong ivah nakakuha na nong kasabay ko paowe galing Saudi may 14 2021 apply ako olit dto sa Kuwait ganggang ngayon wala parin region 12 po salamat
12 weeks ago,Jackelene ***********,Watching from Kuwait sir
12 weeks ago,Dhayvangie ***********,Hello po ma'am/ sir sna po aq ay inyong matulungan na makauwi tapos na kuntrata q d2 sa 2nd amo q 2yrs at 6months na po aq d2 Di pa nla aq pinapauwi
12 weeks ago,Clodel ***********,Watching from Saudi po
12 weeks ago,Balong ***********,Slamat poh sa malasakit nyo sa Amin MGA ofw
12 weeks ago,MC ***********,watching from Doha Qatar
12 weeks ago,She ***********,Watching from UAE
12 weeks ago,Janeth ***********,Watching from Dubai
12 weeks ago,Ges ***********,Watching from UAE
12 weeks ago,Mary ***********,Watching from philippines po
12 weeks ago,Phoebe ***********,hello po good evening watching from hk my pinipili po b anv pg apply a owwa scholarship? tnx po
12 weeks ago,Raymund ***********,Mga boss pa bigay naman Po Ng legit na phone # o email add ng polo natin dito sa dammam kailangan ko Po kc ma gapply ng lost passport
12 weeks ago,Leodelyn ***********,Sir gud pm po ask q lng po pno mkkkuha ng scholarship s owwa?watching from KSA..
12 weeks ago,Mjt ***********,Good day poh pwdi poh malaman update ang DOLE AKAP Po last year pa poh na confirmed mag 1yr na wla prin poh update?
12 weeks ago,Arch ***********,Sana po matulungan niyo po isa nating kababayan na namatay di to sa brunei nung monday lang po. Expired po owwa niya..
12 weeks ago,Jened ***********,At 8 months na po ako dto sa dammam sir bkit inactive pa rin yong status ko
12 weeks ago,Melith ***********,Good morning po fr Milan italy
12 weeks ago,Bong ***********,Dole AKAP R3 pa up date Po!
12 weeks ago,Umm ***********,hello pp watching from Oman.
12 weeks ago,Gesor ***********,Watching from HK
12 weeks ago,Angelica ***********,Hello im watching from MACAU
12 weeks ago,Michael ***********,Puro kayo tulong di nyo inaaalam mga sitwasyon ng mga ofw na nasa agency dito sasa saudi
12 weeks ago,Joyce ***********,Watching from qatar
12 weeks ago,Amarah ***********,Pwd po bah magtanong f paano mkaaaply scholarship para s anak ko ofw Morocco po single mom
12 weeks ago,Dome ***********,Hello po gandang hapon po watching from riyadh
12 weeks ago,Ohnol ***********,"Hello po sana po maibigay na po yong dole akap ko na approved po last September 26,2021 po hanggang ngayon wla pa po…pls po"
12 weeks ago,Sheika ***********,pwd po mag ask kong hurob po at mag punta s embassy libre po vha ang ticket pauwi
12 weeks ago,Hazel ***********,Sna po yong insurance wag nman gawin mandatory
12 weeks ago,Ritchel ***********,"Sana po mapansin nyu po,ang message ko.god bless sa inyong lahat."
12 weeks ago,Rhina ***********,Sir sana po matulungan po kami ihingi po ng suporta mga anak ko sa ama po nila na nasa dammam na nagpakasal po sa iba
