date_raw,sender_name,text
2 weeks ago,Joenah ***********,"Hello po watching from Dubai UAE, nagmessage po ako sa page nyo Wala pa pong reply"
2 weeks ago,Polly ***********,GOOD EVENING PO
2 weeks ago,Vanessa ***********,watching from hongkong
2 weeks ago,D'vinz ***********,Watching from singapore.
2 weeks ago,Cely ***********,"Mga sir po may makuha po bng back pay sa gobyerno natin 23 years nko sa Kuwait same employer, gsto kna kc mag for good eh walng ipon kundi resibo lng"
2 weeks ago,Monera ***********,Hello po mga sir. Watching from al baha saudi arabia.
2 weeks ago,Arsenia ***********,Hi po.watching from.Riyadh KSA
2 weeks ago,Rowielyn ***********,Hello po sir sana po matulungan nyu po kmi ng mga ksamahan ko n mabawi nmin ung passport nmin..kz di nman po nila kami napaalis..
2 weeks ago,Yasmine ***********,"Sir pwd humingi ng tulong ""bakit d2 sa amo ko hnd sa amin yn passport DB bawal yn"
2 weeks ago,Killerlover ***********,Goodeve po watching from hongkong
2 weeks ago,Mary ***********,Sir dapat po talaga yong nasa contrata namin susundin ng employer wlng kwenta yong contrata namin pag ang employer hindi susunod katulad ng mga passport namin sa amin yon
2 weeks ago,Aimmiah ***********,Sana po no appointment Napo dito SA Dubai for renewal/ membership SA owwa for ofw Kasi hindi po definite ang day off para makapunta SA owwa Dubai salamat
2 weeks ago,Reyescillo ***********,Watching from dubai
2 weeks ago,Mjt ***********,Good eve poh ask poh anu poh details sa DOLE AKAP ..sna ma realest na pra sa mga anak ko
2 weeks ago,Jona ***********,Watching from. Hong-Kong how to avail sa scholarship po solo parent..... Po ako
2 weeks ago,Sally ***********,"keep safe po
watching HK"
2 weeks ago,Shierly ***********,Good evening to all of u
2 weeks ago,Helen ***********,Watching from kuwait
2 weeks ago,Nor's ***********,Watching from dubai
2 weeks ago,Abril ***********,Watching here in Riyadh Saudi Arabia
2 weeks ago,Michael ***********,Watching from dubai
2 weeks ago,Sheila ***********,Scholar mga anak nmin tulongan nyo nman Kmi lalo sa mga single mom
2 weeks ago,Maretes ***********,Hello po I'm watching from manila
2 weeks ago,Juvi ***********,"Sir paano ko po makukuha an end of service ko, andito n po ako s pinas, almost 12 years po ako s amo ko, katulong po ako"
2 weeks ago,Jennifer ***********,Sir since 2006 po yill now ano po bng benefits mkukuha q pg mag gorgud n
2 weeks ago,Nelrose ***********,hi po watching from hongkong
2 weeks ago,Liza ***********,Blessed day po sir oficer owwa. Watching from alquasem. From Baguio mabuhay ang owwa
2 weeks ago,R-Cel ***********,change employer po ako mga sir sa ona ko pong amo wla po akong iqama hanggang sa 2nd employer ko po mga sir..problema ko po tlaga exit visa ko pra makaowe sana po matulongan nyo po ako mga sir
2 weeks ago,Assiram ***********,"Hello magandang hapon Po mga sir watching Lebanon,from PASTRANA LEYTe"
2 weeks ago,Mary ***********,Watching from kuwait
2 weeks ago,Amhera ***********,"Sna po ki imbestigahan dn po poea calamba,policy nla qng walang insurance wala dn makukuha oec"
2 weeks ago,Florida ***********,sir makakauwe po kht wlng vacona.kz di nmn po.aq ng ka sintoms.o lagnat po mula nuon hangang ngaun po.slmt po.
2 weeks ago,Lyn ***********,"Godbless po watching from Doha Qatar.
good job po itong ginawa nyu site para sa amin mga OFW"
2 weeks ago,Chila ***********,Watching from kuwait
2 weeks ago,Bertgie ***********,Watching from abudabi UAE
2 weeks ago,Kenjielin ***********,Hi watching poh from dubai
2 weeks ago,May ***********,"Sir sana bigyan nyo po atensyon yung binibigay n kontrata pero hndi po sumusnod mga employer, sana po wala ng agency direct to government nalang."
2 weeks ago,Jocelyn ***********,Sir ptulong po ako uae po ako gusto kona uuwi ayaw po akong pauwiin p ng amo unpaid salary po 5 ymnts npo over stay
2 weeks ago,Marina ***********,Good evening sa lhat watching from isabela
2 weeks ago,Χακτά ***********,"Watching from Al khobar,,,,sir tulungan nyo pi kaming madakip kapwa Filipino nming scammer ,,marami kami nabiktima sir,,,mambubudol,,,pangalan nya sir Richard Balbin Cabatit"
2 weeks ago,Crisanta ***********,Good evening po watching KSA
2 weeks ago,Sunshine ***********,"Hi po magandang Gabi po mga sir Sana po makapasok kami mga finished contact sa dole akap po ulit Sana mag open po kayo
malaking tulong din po Yun sa amin.. salamat po"
2 weeks ago,Ofelia ***********,Hello po sir paano po mka avail ng scholarship ng anak ko po ako po ay isang OFW dto po s Qatar blang DH po nblitaan k po ksi n may program ang gobyerno s mga anak ng OFW.
2 weeks ago,Jeena ***********,Sir San po mabigay na lahat ng approved sa dole-akap all regions po Sana thanks and godbless po
2 weeks ago,Rachel ***********,Phelp po bilang SOLOPARENT po more more thanks po
2 weeks ago,Joevan ***********,May gusto po ako malaman kung tlga po b binayaran ng agency yun OWWA membership po namin
2 weeks ago,Mary ***********,Passport po dapat holding ng aplekanta yon ksi sa amin yon bakit poba hawak ng employer yong passport namin
2 weeks ago,Kezia ***********,Watching from kuwait
2 weeks ago,Jingle ***********,Hello po may slot pa ba sa NCR Education for Development Scholarship Program tks
2 weeks ago,Julang ***********,Watching from Bahrain gud evening sir pwd Po ba mkahabol anak ko scholarship college Po sya now hiwalay Po Ako Ng Asawa ko sir Rosemarie P. Plitero Zamboanga del Norte dipolog city Po Ako sir
2 weeks ago,Michelle ***********,How to apply for scholarships sir
2 weeks ago,Feme ***********,SANA PO MAISALI ANG 3 ANAK KO LALO NQ NGAYON WALA NA PO QKONG HANQP BUHAY KASI PO MAYE BREAST CANCER STAGE 3 PO AKO
2 weeks ago,Dennis ***********,"Good day po sir,,, ask ko lng po ano po benifits ng senior s owwa mg for good n po kse mother ko"
2 weeks ago,Lad ***********,Sana po Makasali din anak ko sir nandito po ako sa hong kong.. Single mother po.
2 weeks ago,Sheralyn ***********,Gud evening poh sir finished contract poh akoh from Singapore sbi ng owwa makakatanggap kme ng emergency assistance pero wla nmn poh. Sna poh matulungan nyo din poh akoh
2 weeks ago,Ethan ***********,Sana po sir Arnel magkaron. Ng 0rograma sa owwa Kasi kawawa naman kmi ilang taon sa labads Ng bansa wl MN kami makuha kahit pangkabuhayan lng hirap tallaga sir
2 weeks ago,Noemi ***********,Sir Ako Rin Po sana matungan ninyo Ako Dito sa kuwait gusto kona umuwi please Po Salamat Po Dito Ako chelter 1buwan na
2 weeks ago,Ellechim ***********,Hello po good evening sir..finish contract po ako sa Qatar..pwede pa ba ako mkalapit sa owwa para sa financial assistance po?wala po kasi akong nataggap ni kahit anong tulong mula sa owwa po..
2 weeks ago,Zemen ***********,LALYN OPEÑA solo parents po ako galing hkong hindi n po nakabalik dahil sa covid 19 sana po ako isang mapansin niyo at mapili matulungan sir arnel ....
2 weeks ago,Mae ***********,good evening po watching from Hong Kong sana po ma actionan ang oec pahirap po sa amin
2 weeks ago,Purita ***********,Hello Sir good evening po May walk -in naba sa embassy of Tokyo po
2 weeks ago,Yuan ***********,How to apply for scholarship
2 weeks ago,Ali ***********,Sir paanu po mag aply sa.schollorship sir para sa mga anak ko
2 weeks ago,Jocelyn ***********,Watching from Riyadh
2 weeks ago,Aljun ***********,Sir Po tnung lng Po kylan Po repatriation dto s Saudi riyad.
2 weeks ago,Majo ***********,Sir good evening paano po kmi makakakuha ng end year of service hindi po naparenew contract paso ang id yan ang pangunahin requirements salamat po
2 weeks ago,Agnes ***********,sir arnel bkit pag po namatayan amg isang magulang ang ofw wlng nkukuha s owwa
2 weeks ago,Jennifer ***********,"Magandang gabi poh manga sir ask ko lang po paano po ba mag apply ng scholarship, matagal na po ofw ang mother ko at may dalawang kapatid pa poh ako na ng aaral sa college at senior high"
2 weeks ago,Nylram ***********,Bakit hnd nagbibigay ng OEC ang pinas Kung walang local na insurance????Dagdag pahiram yan! Ang importante May insurance kami dito sa aboard!!!!!
2 weeks ago,Mency ***********,Watching po from Hongkong
2 weeks ago,Abby ***********,"Sir sna po matulungan nyo po ako mkkuha ng assistance.wla npo ako work now dti po ako ofw,k2uwe ko lng last june 8,ng taon n2.ako lng po inaasahan ng pmilya ko.pls.help me sir.tnx po"
2 weeks ago,Nayga ***********,USA po akong ofws Saudi po ako galing ngayon Bahrain nmn po ako bkit ganon po oec ko nkalagay zero po ano dapat kong gawin sir pls help me
2 weeks ago,Lorena ***********,Sir wala akong natangap ng doleakap +******* ang gusto Kong tulong po ayuda sa pamilya ko
2 weeks ago,Jocelyn ***********,Sir mkkauwi po ba yun tourist visa kog nagpunta dito sa uae pero po ntpos npo ang kontrata ko at cut visa n po ako unpaid salary ..pls sir arnel sn po mpansin po nio ko mkauwi ng pinas
2 weeks ago,Sheila ***********,Watching from bahrain
2 weeks ago,French ***********,Hi sir sana Dito sa Malaysia Myron ding kming mkukoha Po na binipisyo pagkatapos Ng contract nmin..maliit lng po yong sahod Dito tpos wlang binipisyo makukoha..salamat po
2 weeks ago,Jocelyn ***********,Watching from jeddah
2 weeks ago,Chuchay ***********,Hello po sir arnel
2 weeks ago,Jocelyn ***********,Hi po sir 15 years n po ako dito sa jeddah at isang amo lng ano po ang malukuha kung benifits
2 weeks ago,Mean ***********,Watching from dubia
2 weeks ago,Mhei ***********,At sana po totoong pagpapatupad sa karapatan nmin
2 weeks ago,LynMar ***********,"Good afternoon po,watching Riyadh KSA"
2 weeks ago,Lyn ***********,Watching from dammam
2 weeks ago,Beb's ***********,Good luck and Goodjob mga Sir/Mam mabuhay tayong lahat
2 weeks ago,Mylen ***********,watching from kuwait
2 weeks ago,Bhiebz ***********,Watching from kuwait
2 weeks ago,Noel ***********,Dito po kmi sa Dammam po
2 weeks ago,Clarence ***********,"Ofw din po ako, denied po kasi ang aplication ko sa dole akap assistance, dipo kasi ako nakapag bigay kaagad ng proof of employment, mula sa amo ko,"
2 weeks ago,Hero ***********,Watching from Jeddah
2 weeks ago,دادا ***********,Good evening sir ask ko lng poh pwde poh ba makahingi ng tulong ..kc isa poh ako ofw at namatay poh ang aking nanay sa pinas ano poh kayang tulong ang mahihingi ko sa owwa active member poh ako
2 weeks ago,Narcisa ***********,Good evening sir bakit ako walang nakuha sa Dole Akap 2020 po ako nakauwi dito
2 weeks ago,Amora ***********,Hi poh sir watching from AR AR Saudi
2 weeks ago,Margie ***********,Sir paunahan po ba Kong wala ng slot dina po maka avail binifits sa ofw na student galing po zamboanga del sur pagadian
2 weeks ago,Rhiz ***********,Watching from hongkong
2 weeks ago,Thess ***********,Watching here in kuwait
2 weeks ago,Leisay ***********,Sr paano po ma avail ung sa scholar ng mga anak ko isang junior high senior high at college taga pampanga po kmi
2 weeks ago,Lhor ***********,gd evening po mga sir. watching from Hongkong
2 weeks ago,Zulueta ***********,Ofw name.
2 weeks ago,Rose ***********,watching from kuwait
2 weeks ago,Jossie ***********,Hello po good afternoon...ask ko lng po sna kung paano malaman kng member ng OWWA
2 weeks ago,Jocelyn ***********,Sir mpansin po sna ako nsa uae po ako gusto kona po uuei tpos npo ang kontrata
2 weeks ago,Mira ***********,Good evening po mga sir.Watching from davao del sur
2 weeks ago,Mails ***********,Good evening about po sa service ng consulate ng dubai napaka bagal at suplada mga staff
2 weeks ago,Milagros ***********,Watching from kuwait
2 weeks ago,Ali ***********,Anu po mga requirements sir para sa scholor ng anak ko
2 weeks ago,Ellechim ***********,Paano po mka apply po ng schoolarship po.nag aaral po ang anak ko
2 weeks ago,Juliet ***********,Hi po sir arnell mabuhay po kayo im watching here abu dhabi
2 weeks ago,Ann ***********,"good evening po, Sana matulungan nyo po ate ku si jackielou Ilarde 2yrs n po sya sa shelter Kuwait hnnggang ngayun dp rin po sya mka uwi, thank you po,"
2 weeks ago,Lorna ***********,watching from bahrain
2 weeks ago,Rey ***********,Ung unpaid salary po namin sa saudi oger ltd.sana po makuha na namin.at sana din po bigyan nyo po uli kami ng cash advance dahil mg papasukan na uli.
2 weeks ago,Timotea ***********,Sir paano po ako pi hnd n po ako nka update ng owwa dhil .5.yrs kona po dto s jubail paano po gwin ko sir slmat po
2 weeks ago,Neil ***********,Wla po bnigay sir sa reg. 1 eh.. Dto n kasi ngaun sa saudi sir mg 1yr na po e..
2 weeks ago,Lor ***********,Watching from KSA
2 weeks ago,Ivana ***********,Hi Sir paano po mag apply ng scholarship program kasi my Anak ako grade 9 gusto ko sana makasali siya sa scholarship program kasi solo parent po ako gusto ko makatapos sa pag-aaral ang anak ko po
2 weeks ago,Chingching ***********,Watching from Singapore
2 weeks ago,Prince ***********,Hellow po sir ofw po aq Saudi riyal po sana po maka apply po an
2 weeks ago,Annalyn ***********,ANNALYN BEBILLO REYES.+ ******* MAY SAKIT PO AKO HINDI PA AKO MAKABALIK SA QATAR 6 YEARS AKO DUN.
2 weeks ago,Yholz ***********,"Good afternoon po mga sir sna po mka Sali po kmi 3 po anak ku dlawang elementary at isang high school ang name po ng anak ku ashlie, alteah, jake"
2 weeks ago,Ritzjairosemille ***********,Sir arnel.ofw pho lebanon?.pwede pho b...makahiram ng pea sa owwa? Kahit hulugan pho evry month.pgsahod pho!
2 weeks ago,Jelyn ***********,Watching from Qatar
2 weeks ago,Jennifer ***********,Hello good evening all watching here Jeddah
2 weeks ago,Lor ***********,Hello po sir ako po si lorena suan kaka uwi lang po ako sa pinas august 14 2022'mang hihingi sana po ako tulong maka
2 weeks ago,Annah ***********,Sna mdagdagan dn po sna mga sahod nming mga ofw
2 weeks ago,Mails ***********,Sa owwa ng san fernando nung nag apply scolarship program ng owwa ang sagot sa akin d daw ako quaified dahil my salary braket daw at d ako quaified mula nuon dna ako nag bayad sa owwa bilang member
2 weeks ago,Mujeres ***********,Sir Arnel paki nga po yong OWA educational plan. Nag apply na po anakko.kaso 2yrs.na wala pa result. Thanks
2 weeks ago,Maj ***********,Watching from Jeddah
2 weeks ago,Sarah ***********,Im watching from dubai .
2 weeks ago,Lina ***********,Good day po sir working abroad for almost 10 yrs mag for good n po anu po programa ng owwa dahil fully active naman po single parent with 2 kids any programs po para sa mga mag for good na...
2 weeks ago,Roxie ***********,Thank you po mga sir watching from Hongkong ..salamat po
2 weeks ago,Jocelyn ***********,Yong 15 years po ba may makukuha sa owwa
2 weeks ago,Jonnabeth ***********,"Saan po pwede humingi ng tulong financial at medical assistance?? Nasa ospital po mama ko ngayun , pangalawang balik na po nya sa hospital .."
2 weeks ago,Zkieging ***********,Gud evening pho sir ofw pho ako dto sa Saudi need ko pho sana help pra ma active ung owwa membership ko sana mapansin nyo pho...
2 weeks ago,Shalowjar ***********,sna poatulungan nyo rin po yung mga ofw na dpa nkalakuha ng pera sa dole akap halos abutin na ng 2 taong paghihintay
2 weeks ago,Claire ***********,Sir Arnel good evening po
2 weeks ago,Riza ***********,Sir watching from qatar solo parent po 2 anak ko paano po mkaavail ng scholarship program po
2 weeks ago,Espinosa ***********,Sakin sir Hanggang ngayon Wala Naman nangyari magdadalawang taon n po akong walang trabaho
2 weeks ago,Adonis ***********,Sir paano Po mk avail Ng scholarships Ng nag iisa kung anak salamat po
2 weeks ago,Shin ***********,"Hello sir sna matulungan ninyo ako pra sa dole akap ko subrang isang taon n po, at sa pangkabuhayan program, single mom po ako, sna mtulungan din ninyo ako."
2 weeks ago,Jocelyn ***********,Good evening sir dito po ako sa DAMMAM SAUDI ARABIA PANO PO MAG APPLY SA OWWA NG BUSINESS PAG UWI KO PO KASI WALA NMN TLAGA IPON DITO SLAMAT
2 weeks ago,Melinda ***********,hello po sir pano po apply s owwa my college po ako saka highschool elemtary ako lng po work asawa ko po my diabetes ang sahod kulang pa sana matulungan nio po ako thank u..kuwait po
2 weeks ago,Ginalyn ***********,"Hello Po sir,bakit di ko pa Po natanggap Ang DOLE AKAP ko galing sa OWWA na cash assistance noong pandemic"
2 weeks ago,Lorena ***********,Kami dito 4 na pinay Puro tapos na sa mga kontrata wlang renew sir ako 3year 6 months wla increase salary piro tiis Lang December magpaalan akong uuwe
2 weeks ago,Lyn ***********,"Godbless po sa inyung lahat, good job
very relevant mo ang live chat nyu para sa amin na OFW..more power po"
2 weeks ago,Tom ***********,good day po sa lahat Sana. Po matulungan nyo Kong makauwe
2 weeks ago,Ele ***********,Watching from ABHA
2 weeks ago,Maj ***********,Hihingi Sana ko Ng tulong about sa nangyari sa akin na suntok po Ako Ng kasama ko sa Bahay at na duguan po Ako at kk opera ko lng po last July Sana po ma pansin nyo po Ang hinain ko
2 weeks ago,Kezia ***********,Sir passport at iqama q po hawak NG amo q
2 weeks ago,Rachel ***********,Phelp po nsa Bahaykalinga Jeddah Saudi Arabia need po nya mgbayad expired n iqama nya
2 weeks ago,Well ***********,Hi I'm watching from Kuwait
2 weeks ago,Osohcoid ***********,Sir. Paano po ba yung nag apply ng livelihood sana po hindi naman po masyado mahirapan sa mga requirements
2 weeks ago,Anchesca ***********,SANA PO MAKHINGI KONTI TULONG PASUKAN N PO S LUNES 4 N ANAK KO PO WLA PA GAMIT KAHIT N ANO
2 weeks ago,Jenalyn ***********,Panu po maka avail Ng scholar para po sa tatlo Kong anak single parent po Ako thank you po
2 weeks ago,Vilma ***********,hello po sir ofw from kuwait may makukuha po ba ako sa owwa kung mag for good n ako
