date_raw,sender_name,text
7 weeks ago,Armando ***********,Greetings from Bahrain God Bless to all.
7 weeks ago,Loids ***********,Watching from macau po
7 weeks ago,Rhaygine ***********,ofw here dammam 4yrs straight sna my.mkuha khit kunti og mkauwi pndagdag negosyo pra dna bumalik at maalagaan nmn ang sariling ank godblessed
7 weeks ago,Salvacion ***********,Watching from qoatar good pm mga sir at maam
7 weeks ago,Darwin ***********,Good evening to all of you!How to apply for my son college.Active owwa member po since 2001 until present .
7 weeks ago,Wenelyn ***********,Good afternoon watching in dubai pano po mag renew nang owwa dto sir madam
7 weeks ago,Jose ***********,Hello sir/mam dole akap kopo last year papo approve sept.2021 tanung kolang Po Kong kylan ma release salamat po
7 weeks ago,Maldita ***********,"Good evening, watching from Hong Kong"
7 weeks ago,Norie ***********,Watching from riyadh
7 weeks ago,Jocelyn ***********,Jocelyn Cañete
7 weeks ago,Fernandez ***********,Good evening pOH sir mam pkicheck din pOH membership ko sa OWWA slmt poh
7 weeks ago,Ge ***********,Hello po watchibg here from Dubai
7 weeks ago,Fe ***********,Watching from Abu Dhabi uae
7 weeks ago,Wenelyn ***********,Pano po dto mag renew dto nang owwa dubai sir maam
7 weeks ago,Nj ***********,Good pm po sir watching from Kuwait po
7 weeks ago,Isangkoh ***********,"good evening po, watching from riyadh, god bless you all"
7 weeks ago,Debbie ***********,"Hello po komusta po,watching from Doha Qatar!!!god bless!!!"
7 weeks ago,Mylene ***********,Hello po ma'am/sir good evening po.pauwe po aq ngaun August ma'am/sir my quarantine po ba? gusto ko po kc mag connecting flyt manila to tuguegarao po ma'am/sir slmat po godbless
7 weeks ago,Luz ***********,Good evening po sir itatanong ko lng po kun my ma avail po ba ang isang ofw na na positive sa swabtest...thank you po
7 weeks ago,Analyn ***********,Watching from uae dubai
7 weeks ago,Phem ***********,good evening po sa inyong lahat ofw mula pa po 2006 hanggang ngaun wala naman po na kuha tulong family ko sa pinas
7 weeks ago,Adela ***********,Sir mam gud evening about sa scholarship po sna kelan uli po magkakaroon asawa q po ang ofw anak q po sana ang kukuha ng scholarship tnx po
7 weeks ago,Chel ***********,UAE
7 weeks ago,Miaka ***********,"Hello po good afternoon mag sir at mam,, godbless po s inyo lhat jn"
7 weeks ago,Jarred ***********,Thank you Sir for answering my question Mabuhay po kayo
7 weeks ago,Sheryl ***********,"Hello po,,watching from UAE..."
7 weeks ago,Lhyne ***********,Watching from ryadh sir...
7 weeks ago,Eva ***********,Watching from hongkong po
7 weeks ago,Jean ***********,Hi sir watching jeddah Saudi God bless you
7 weeks ago,Joel ***********,Ingst po kayo sir maam dyn sa pinas gd bless po
7 weeks ago,Ennail ***********,Gud evening po ma'am and sir
7 weeks ago,Jingjing ***********,God bless you all po
7 weeks ago,Yenruj ***********,Good noon po sir asking ano po requirement s scholarship
7 weeks ago,Britney ***********,Ask ponaq tpos n aq gusto k sna umuwi KC 4 yrs. N aq Anu Po mkkuha k benefits s amo k never p Po aq nakuwi
7 weeks ago,Muncada ***********,Hello po evening wactnig oman
7 weeks ago,Maricel ***********,Sr sana matanggap po anak s scholarship program
7 weeks ago,LEen ***********,Hi sir madam..watching from kuwait po
7 weeks ago,Jane ***********,Good evening po paano po mag apply sir davao city )k12 na anak ko ngayon
7 weeks ago,Songkip ***********,Hello po good evening hnde po Ako nakatapos sa contrata ko makakuha ba Ako financial assistance po sir
7 weeks ago,Glenn ***********,"Sir good evening po, hindi na po qualified sa scholarship ang anak ko to late na naka apply. Ano pa po ba ang ibang mga benepesyo na pwedi naming ma avail."
7 weeks ago,Miriam ***********,Goodpm po pano po mg apply ng owa scholarship program tnx po
7 weeks ago,Shayne ***********,hi po sir and ma'am
7 weeks ago,Arriane ***********,Sports for my son..waiting po and thank u owwa
7 weeks ago,Juneil ***********,"Good evening Po ,asked lang Po may mga schoolarship din po ba para sa mga ofw na gustong mag aral?salamat po"
7 weeks ago,Jhun ***********,Watching from Rome Italy keep the good work mga sir ma'am
7 weeks ago,Wayne ***********,Good eve maam and sir pwede po ba ako mka avail nga owwa scholarship program isa po akong seafarer may 2 na kapatid na pinapaaral po maam/sir..thanks po
7 weeks ago,DonDon ***********,Paano nman po kming mga nkauwi na last year wala PA po kming work dto sa Pinas qwala din po kming natanggap Dole akap fr. Dagupan city Pangasinan
7 weeks ago,Elenita ***********,Good day po ma'am sir...ask lng po kung may 3rd wave n ang scholarship
7 weeks ago,Elizabeth ***********,Good pm po watching from bahrain
7 weeks ago,Jim ***********,Watching from kuwait
7 weeks ago,Dactan ***********,Dpt kht nmn hindi na active ofw bsta nag contribute sa owwa pwdi nmn Sana mka avail sa programa Nyo. Gaya q nkauwi at nag for Good dhil ayaw aq pauwiin noong kailangan q umowi at my pandemic pa.
7 weeks ago,Kimmy ***********,Hello watching here in qatar 6yrs in kuwait
7 weeks ago,Jelic ***********,Good evening po sir.paanu po bng mg apply sa ibng inioffer ng owwa.blik probinsya.na pwedeng mgkaroon ng negosyo po paano po sir Arnel.
7 weeks ago,Menie ***********,Good evening po mga sir /ma'am.Sana po pwede rin po makakuha ng Ofw E card sa mga embassy kung san naroroon po mga ofw.
7 weeks ago,Elizabeth ***********,Watching from Lebanon po
7 weeks ago,Purita ***********,Hello po watching from Riyadh Saudi Arabia
7 weeks ago,Aliama ***********,watching from hongkong..ask kolang kong may magagawa po ba kau qbout sa umid ID SIR AND MADAM...KAAI MAG 3YRS NPO ala padin..bka naman masagot nyo po ako..qng tagal kona pojg ng aantay
7 weeks ago,Celyn ***********,Watching po from qatar
7 weeks ago,Madac ***********,God pm po salamat po sa tulong niyo naka uwi napo ako za pinas sana my work po kau maibigay sa ofw
7 weeks ago,Virgie ***********,Namatayan po ako ng asawa im currently in dubai po gustong gusto ko po mkauwi pero no available flight at npaka Mahal ng tickets sna po mgkaron ng emergency action sa gnitong sistema.
7 weeks ago,Rhadzmil ***********,"Hellow,sir/mam tanong lang poh ,,saan poh pwede mag pa correction ng gender,mali kc nakalagay sa owwa membership ko female poh nkalagay doon,,watching from jeddah ksa,"
7 weeks ago,Genevieve ***********,Hi po from Dubai
7 weeks ago,Rinalyn ***********,Hello po sir/ ma'am watching you from kuwait
7 weeks ago,Nora ***********,Hello po sir I'm watching abha Riyadh
7 weeks ago,Irene ***********,Good evening po my tanong lng po kmi. Dto po kami sa macau bali po na quarantine po kami ano po ba ang matulong ng owwa sa amin. Dto kami sa macau.
7 weeks ago,Eleen ***********,Hello po gud evening po
7 weeks ago,Helen ***********,Hi po good evening ask ko lng po DOLE AKAP ASSISTANCE ko last year pa po ako nkauwe Ng pinas until waiting for release pa din follow up ko sana
7 weeks ago,Cañete ***********,Hello poh sa lahat watching from jubail saudi Arabia god bless poh sa lahat
7 weeks ago,Eleni ***********,Thank you po SIr/Maam
7 weeks ago,Celle ***********,"Anak q rin po nag apply region 4A npasa po lahat ng papers sa binigay nlng date ng open ang pasahan,nkpag pasa agad xa pagkaopen e sv puno n slot!"
7 weeks ago,Juneil ***********,Watching from Qatar
7 weeks ago,Jocelyn ***********,Sir arnel nanhingi po ako ng tulong sa owwa dito sbudhabi na maialis po ako dito sa amo sweldo kopo dipa po nbbgay at iver stay npo ako dito gusto kona po uuwi tulungan po nio ko sir
7 weeks ago,Realmon ***********,For your concerns:
7 weeks ago,Andrea ***********,Gudevening po mga sir/madam watching here in riyadh
7 weeks ago,Mhae ***********,Good afternoon po sir
7 weeks ago,Mila ***********,Good evening po. Ano po ang benifits ng senior na 17 years sa Jeddah. Thank you po
7 weeks ago,Vangie ***********,Good evening Po sainyo Po
7 weeks ago,Riza ***********,Watching from Riyadh
7 weeks ago,Mercia ***********,"Gud afternoon po, Mga sir/mam paano po mag,apply ng scholarship para sa anak q ofw po aq dto sa lebanon."
7 weeks ago,Maritess ***********,Watching from Hongkong
7 weeks ago,Marites ***********,Watching from macao
7 weeks ago,Jie ***********,Hello sir good evening..anu po ba sir totoo po ba Yong akap SA Dole.. finish kontrac na po ako 4 years na po from Jeddah Saudi Arabia po
7 weeks ago,Eva ***********,"Hi mam,sir yng anak ko po puede pong mag apply scholarship KC po college n PO cia"
7 weeks ago,RD ***********,OFW HERE FROM HONGKONG
7 weeks ago,Saguira ***********,PAGPALAIN po tyong lahat sir ma'am. S mga INFO SLMAT PO.
7 weeks ago,SiCa ***********,"Ser pakitulungan po ako makauwi mg5yrs n po ako dito saudi,I'm Jessica cabi Salvador,"
7 weeks ago,Wilma ***********,Watching from kuwait
7 weeks ago,Wenelyn ***********,2021 pa po ang owwa card ko sir pano ko po erenew thank you po
7 weeks ago,Catherine ***********,"kaso po sa regional ofc po limited naman slots for scholarship and may palakasan system din
sna naman wag na damihan mga requirements for scholarship"
7 weeks ago,Clyde ***********,Hi Po good pm Po sa inyu jn sa pnas watching from jeddah Saudi Arabia Po
7 weeks ago,Mayanne ***********,Watching from dubai
7 weeks ago,Monaliza ***********,watching from dammam saudi arabia
7 weeks ago,Aida ***********,Hello po maam @Sir...gusto ko mag apply ng scholarship sa anak ko..matagal na po ako OFW. until now.single parents po ako.
7 weeks ago,Mustapha ***********,Watching from qatar po
7 weeks ago,Ebled ***********,"sir Good evening po,ung dole akap q po, last yr. pa po ako nagpa change of claimant po, hanggang ngaun hndi pafin pa na release ung bagong code sa palawan pawnshop,morethan 1 yr.na po.salamat po"
7 weeks ago,Josefina ***********,God bless you all po
7 weeks ago,Julie ***********,Julie R. Flores
7 weeks ago,Arriane ***********,Watching dubai helo everyone
7 weeks ago,Cris ***********,Pwede po ba ako Maka avail sa owwa scholarships maam/Sir solo parent og 3 kids ofw in hongkong
7 weeks ago,Jocelyn ***********,Sir arnel help mo po ako overstay npo sko sa amo gusti kona po uuwi ayw n nl kong pauwiin pati sweldo kopa hndi p bmbgay 5 mnts npo akong over stay
7 weeks ago,Fidela ***********,Sir. Ma'am ako po wla ako mkukuha sa loob ng 31yrs sa abroad sa owwa ano po ba pwde rebate po.
7 weeks ago,Helen ***********,Hello! Sir/madam watching from cyprus
7 weeks ago,Fred ***********,Mga sir mga ma'am paki paliwanag nga po kong bakit 6 lang ang slot ng scholarship ng owwa sa socsargen. Ng 2021. So over 300 applicants anim lang ang slots nila. At ang anak ko hindi nakakuha....
7 weeks ago,Jeffrey ***********,"Good evening po. Ma release pa po ba yong DoLe-Akap ko.,"
7 weeks ago,Shirley ***********,Watching from uae hw po mgapply ng scholarship
7 weeks ago,جاكيلين ***********,Watching from oman po
7 weeks ago,Saguira ***********,2kids ko po Sir dito kona sila pinanganak. Ung anak ko magaling mag DROWING. PRANG MATANDA NA XA KONG MG DROWING. MAGANDA PO YN. SLMAT PO.
7 weeks ago,Macy ***********,Hello po!!!
7 weeks ago,Maricel ***********,"Hello po sr ,good evening po hanggang ngaun hindi koa tanggap dole akap ko,Feb 2020 p po"
7 weeks ago,Elisa ***********,Hi Sir my tanong po ako. Ung ayuda ko sa bagyong oddete. Active member Po ako. My ayuda sa Amin ni di ko nakuha...
7 weeks ago,Ennail ***********,Helo po mga sir and ma'am
7 weeks ago,Princejoshua ***********,Sir paano ba mgbyad ng owwa membership. Ipdala ko nlng sana byad ko jn sa pinas mg uutos ako s kmg anak ko. Dko kc alam paano
7 weeks ago,Riza ***********,Good evening po
7 weeks ago,Elioda ***********,Sana mkasali mga anak ko scholar sir 2 college ko 1 senior 1 grade 6 from saudi ..member po ako ng group sa owwa sa aming lungsud ..every month may meeting po cla sa pinas..anu ba mga binifets..
7 weeks ago,SiCa ***********,Ilang beses n po nangpunta nanay ko jan s owwa s pinas po.
7 weeks ago,Annie ***********,"Sir paano po mag apply ng scholarship ang mga anak nmin Antipolo kmi nakatira,rizal province"
7 weeks ago,Nyhmpha ***********,Hi po to all of you watching from ksa
7 weeks ago,Ethel ***********,Magandang gabi po sa inyo... watching from Qatar. Ask ko lang po paano mag qualify para sa scholarship ng OWWA. Salamat sa inyo...
7 weeks ago,Nylebur ***********,Watching from saude arabia
7 weeks ago,Joel ***********,Gusto ku po sana maactive sa owwa membership dito sa Riyadh po pano po ba sir and mam salamat po
7 weeks ago,Terry ***********,"Nagtanong po kami sa owwa tungkol sa scjolarship,kelangan po daw eh nsa top 1op ten ang bata"
7 weeks ago,Elma ***********,Hi sir gd evening tanong lng po ano po mga requirements pag ng apply ng scholarship kc mag college na rin ang anak ko.
7 weeks ago,Marjorie ***********,"Solo parent po ako nasa muscat oman.. 13 yrs na ako dito wala p po ako na a avail n programa ng owwa, kaya po panu po mka sali sa scholarships anak ko"
7 weeks ago,Jasmine ***********,watching from jubail saudi arabia sir
7 weeks ago,Vina ***********,"Hello po good evening..my Tanong lng po ako kung paano po mka avail Ng scholarship,para sa mga anak Ng ofw po.thank you"
7 weeks ago,Bethel ***********,Gd evening philippine.. Watching from muscat
7 weeks ago,Emirose ***********,Watching from Jeddah
7 weeks ago,Tacaisan ***********,Good evening po.watching from saudi
7 weeks ago,Irene ***********,Good evening. Para alam. Nla ang gawin nla sa pinas. Kng pano nya ma process ang owwa nya ng sa ganun mka avail naman nya ang owwa nya. Sa ngayon nsa cebu.
7 weeks ago,Sandra ***********,Good evening sir watching form jeddah saudi
7 weeks ago,YcrEm ***********,Gdeving po from qatar
7 weeks ago,Rissa ***********,good evening po watching from hongksana po mabigyan ng scholarship ang grade 12 lalo n ung tulad qng single parent at hnd kasali sa 4ps my mga pangarap po anak q kia gusto sila mapag tpos sa pag aaral
7 weeks ago,Analine ***********,Hai sir watching from Jeddah Saudi Arabia itanong kulang po pwdi po ba Maka avail ANG pamangkin ko Sa educational assetant for scholarship sir.name analine balucan address imbatug cabanglasan Bukidnon
7 weeks ago,Lie ***********,"Gd evening po sir pwedi pa po ba mag avail ng schoolarship kahit mag 2years na ako naka uwi sa pinas , salamat po and GOD bless you"
7 weeks ago,Almarose ***********,Good evening po
7 weeks ago,Elvie ***********,watching from Dubai
7 weeks ago,Maila ***********,Good evening po.hingi po ako ng tulong paano po masingil ng asawa ko ang taong may utang sa kanya.diyan po sa Abu Dhabi.ayaw pong magbayad.saan po siya pwedeng lumapit?salamat po
7 weeks ago,Amory ***********,Wag nman po sana pahirapan sa mga requirements sa gusto mag avail ng mga programa nyo
7 weeks ago,Loida ***********,Jobs or financial assistance for the OFW returnees due to pandemic..thnk u so much
7 weeks ago,Liza ***********,Watching from alquasem Saudi From Baguio city
7 weeks ago,Marnel ***********,Watching from dubai
7 weeks ago,Alma ***********,Hi po paano po mg apply para s scholarship ng anak ko 2nd year college m po sya ..sana po makatulong po s katulad Kong ofw..salamat po
7 weeks ago,Teresa ***********,Sir ng aply ung anak q sa region 4a sa wla pa dw poh first year poh ciaa
7 weeks ago,Soliven ***********,Wala naman po nag yayari...sana po..bigyan pansin. Yog scholarship po...lalo n kami n single mother pom
7 weeks ago,Cabanayan ***********,Watching from jeda pa shot out nman po
7 weeks ago,Jessa ***********,Good evening po sir arnel paano po ba mag apply ng scholar..at ano po ang mga requirements thank po sa masagot..god bless
7 weeks ago,Jinkel ***********,"Ask lng po ako sir if my assistance po bha sa surgery ng Mata ko, at ano need na ducuments"
7 weeks ago,Terry ***********,"Sana para sa lahat ng anak ngnofw ang scjoparship,d para lamng sa mga nasa top 10 omaydalary na ganun"
7 weeks ago,Marife ***********,Watching from muscat oman
7 weeks ago,Jessica ***********,Hi good evening po sir Arnel watching from hk
7 weeks ago,Maria ***********,I'm watching po ofw LEBANON 16 years na po ako diti the same employer in from davao
7 weeks ago,Jasmine ***********,saan po namin mkikita po yung mga no. sir para maka pag appointment po sir from jubail saudi arabia po
7 weeks ago,Pinky ***********,"Watching from Saudi Arabia
4 yrs n Po Ako Dito"
7 weeks ago,Jeffrey ***********,Hello po good pm asked KO lng po paanu po mag loan anu po mga docs na need po
7 weeks ago,Liza ***********,Good evening po watching po from qatar
7 weeks ago,Shane ***********,Sir good evening po puwede po magtanong ofw po ako sa Thailand po 1year n po ako nkauwi pero wla po ako nkuha puwede po b nag apila po... Wla po binayag yong company n puma sa akin
7 weeks ago,Marivic ***********,Update ko lng po s concern ko n nsa yemen pls
7 weeks ago,Marielle ***********,"11 year n po papa ko riyaadh wla sya work ngaun paano sya nka hingi ng assistance or loan man lng .dto sa pinas
po papa ko d pa nka blik"
7 weeks ago,Rex ***********,Good evening po may makukuha po ba ang isang ofw mula 1979 hanggang sa taong kasalukuyan salamat po
7 weeks ago,Zredler ***********,Sir tanong ko lng po d2 aq ngaun sa ksa jeddah meron po kc anak na 3 college paano mag aply sa scholarship thank po
7 weeks ago,Myrna ***********,Myrna Sacatiw Tambic
7 weeks ago,Allertse ***********,Sir namatay po Mr ko s pinas ngaun po need ko Ng SPA Mula dito para makakuha kmi Ng benefits nya dito po ko s riyadh magkno po kya magastos ko s pagkuha Ng SPA
7 weeks ago,Ralston ***********,Sir dole akap region 6 wla Po
7 weeks ago,Marygrace ***********,Sir ung anak kopoh puede kopoh bha ipasok sa scholarship nio kc first year college na ngaun xia nursing Ang kunin Nia na course nia sir ma'am sana pOH accept Naman xia ofw pOH Ako dto sa Saudi sir
7 weeks ago,Evangelista ***********,Namimili po b ang owwa ng ofw n ttulongan.. Sana po lht ng ofw ehh matulongan nyo.. 4 bwan n po ako D2 s pinas
7 weeks ago,Jo ***********,good eve po ma'am/sir...umuwi ako nong last dec 2021 forgood po galing hk nagtrabaho ako doon 4 yrs and 5 months..tanong ko lng po meron po ba akong maaavail na benipisyo?
7 weeks ago,Analyn ***********,Mam sir sabi po may ayuda ung nacovid dati...
7 weeks ago,Jingky ***********,"Gud evening po, ako nga din po Sir paki chick din po owwa ko jingky Bermejo ramos Thanks"
7 weeks ago,Mylene ***********,Ano po update sa mga uuwe ngaun bwan ma'am sir diretso pa rn po ba bahay wala ng quarantine ma'am sir
7 weeks ago,Marites ***********,Sir exit n po ako pno mg apply ng balik pinas balik manggagawa wla po ako trabaho ngaun dto sa pinas gusto ko sna my pngkabuhayn khit pno
7 weeks ago,Nhedz ***********,tanung lang po sana ung dole akap. tagal ng aprub sabi hintayin na lang ang trucking number. puro pangako until now wala pa din. hanggang kailan po ang paghihintay??
7 weeks ago,Asset ***********,Pm what hing from Dubai
7 weeks ago,Josie ***********,"Hello po maam, sir ask ko lng po kung my offer po Kyo sa ngayon scholarship para sa nga anak ko ,dito po ako sa bansang Riyadh now"
7 weeks ago,Gen ***********,Watching from Dubai
7 weeks ago,Analeonor ***********,Hello po sir gusto ko na apply Ng schollarship Ng college pano sir single mother
7 weeks ago,Lhyn ***********,Hello po dto na po kami pinas po dna po nakabalik dahil sa crisis sa lebanon at pandemic po.if ever po may balik pinas balik hanapbuhay po sna po
7 weeks ago,Cy ***********,"Hi sir mam ang sahod please
taasan to $500 nakapako sa 400 Hindi na makabayad pag ibig philhealth
ofw Malaysia"
7 weeks ago,Benjamin ***********,Good evening sir Nawala Ang passport ko pano gwin ko
7 weeks ago,Zenaida ***********,Sir tanong lang po ako kung maka avail ba ako sa pangkabuhayan sa owwa po.naka finished construct po ako dina ako naka balik kasi po gawa ng naoperahan po ako sa mata sa qatar.
7 weeks ago,Annaliza ***********,"Salamat po sa pag tugon ng questions. Napaka clear! salute sa inyo. Thank you for correcting me.
Rebate pala.."
7 weeks ago,Josefina ***********,Good Evning po sir and maam watching from singapore
7 weeks ago,Yssabelle ***********,Ano po requirements para maka avail po ng schola po ng owwa college po anak ko slamat po sir mam
7 weeks ago,Lagha ***********,Gusto ko po ipasok un Anak ko Sa scholarship program Ng owwa active po OWWA membership ko.sana po matulungan nio po ako.
7 weeks ago,Hopper ***********,Sir ask ko po kng my makukuha pa ako pg hindi po na tapos ang contrat ko po. Salamat
7 weeks ago,Loida ***********,sir Arnel Paano Po mag avail Ng scholarship watching from dubai
7 weeks ago,Evangelista ***********,Anung pwding maitulong n owwa s tulad ko n nkauwi ng Pinas. 4n buwan n po ako D2 gling Qatar
7 weeks ago,Maryjane ***********,Hello po mam ask lang po paano po mag apply nang scholarship
7 weeks ago,Nhengfe ***********,Watching from Lebanon
7 weeks ago,Inalim ***********,Tanong lang po pangatlo uwi kona ito pra bkasyun ko sa august nato hanggang ngaun dipa ako binibigyan ng vacation pay ano po dpat ko gwin watching from Saudi
7 weeks ago,Cont ***********,Good evening po pwede po ba pamangkin
7 weeks ago,Nanifrep ***********,Sir Yung mga ofw po ba nag positive sa Covid may makukuhang financial assistance from owwa!?
7 weeks ago,Anewor ***********,hi po mga sir/ mam pwede ba malaman equirements sa Ease para sa cheque .mg 3rd year college na po anak ko
7 weeks ago,Salbakuta ***********,Ask lang po ma'am/sir kung paano po e update ung passport number sa owwa mobile app...kc new na po ung passport at ung luma padin ang nakalagay sa app po..salamat po
7 weeks ago,Vee ***********,"sir maam active naman po ung owwa ko,pwede po bang magloan pandagdag sa educational expenses ng mga anak ko 5 na kasi silang nag aaral"
7 weeks ago,Rose ***********,Sir pa sagot nmn po kng ako ba talaga bibili ng ticket ko pa uwi kahit ilang buwan nlng bago matapos ung contrata ko.nasa kuwait po ako ngaun.
7 weeks ago,Leona ***********,Watching from uk..
7 weeks ago,Emirose ***********,Ask lang Po sir.. may makukuha ba sa mga nag for good n ofw
7 weeks ago,Meg ***********,goodevening po watching from hongkong hello po
7 weeks ago,Jocelyn ***********,"Praying n sana ma review lhat ng admin lhat,atbgyan support lhat ng ofw specially sa mga single parent,mbgyan financial.assistance or scholarship mga bata.maraming salamat po and Godbless"
7 weeks ago,Valen ***********,Sir pwede paulit po ng scholarship pls po God bless you more po
7 weeks ago,Josie ***********,Sir powedi po ba maka avail ng escalarship po ang aking anak kc sa nexr year po ay first year colleges napo cia
7 weeks ago,Acoh ***********,Watching from oman
7 weeks ago,Qwynie ***********,Sana po may benefits din Ang magulang namen Lalo senior.
7 weeks ago,Beth ***********,Ako po namatay ng asawa napilayan ako ng kamay nag aply ako owwa hanggang ngayon walang tolong dumating saakin .hanggang ngayon dito parin ako saudi
7 weeks ago,Jhey ***********,watching from pagadian city Po .. sir galing po ako sa UAE. nong 2019 Po ako umuwi dito sa pinas .. Hanggang ngayon Po wala Po akung natatanggap na ayuda galing sa dole or owwa po.
7 weeks ago,Celenia ***********,"Sir /ma'am Good Evening ,Meron po ba benipesyo kmi n mga Seniors ofw pag ng poor good na .Thank u"
7 weeks ago,Vivian ***********,Paano po magapply ng rebate sir maam
7 weeks ago,Ruiz ***********,Watching from HK po
7 weeks ago,Mary ***********,Good morning po from Anguilla
7 weeks ago,Ella ***********,Ongoing pa po ba ung EASE scholarship program para sa dependent ng isang ofw po sir? Thank you po sa sagot..I'm Lea I.Lamey isang ofw po na nkasali sa EASE program po sir.
7 weeks ago,Grace ***********,Sir/ma'am dalawa na anak ko ma college po sila.. at dalawa na grade 11/12....tala Leyte po Kami..
7 weeks ago,Dominguez ***********,Ang saklap nman buti pa yung scholarship namin nung nag aral ako ng midwifery bakit lahat kami nka avail ng scholarship 60k pa po at mas mapera pa nga po kaming mga studyante kesa sa mahulang namin
7 weeks ago,Izang ***********,Good evening po
7 weeks ago,Frima ***********,Ser good evening po.mag asko lng po sana bout sa scholarship for college po.
7 weeks ago,MC ***********,Gud eve po sir DA arnel ignacio..watching fr.KSA no 1 follower ni K JUAN
7 weeks ago,Lia ***********,Good evening Pa nu Mk avail ng scholarship para s anak ko
7 weeks ago,Gina ***********,Sir good evening ask ko lng po kung pedeng mging skolar Ng ofw member ung pmangkin.
7 weeks ago,Leny ***********,Watching in Saudi Po..
7 weeks ago,Rose ***********,Hello!dito po ako sa kuwait ngaun.ask ko lang po kong kailangan po ba talaga ako bumili ng ticket pa uwi ng pinas.kahit ilang buwan nlng tapos na contrata ko.
7 weeks ago,Cynthia ***********,Hello po andito po ako sa Pakistan. Ask ko lng po Sana pano ma activate Ang owwa membership ko para makakuha Ng scholarship program Ang anak ko. Thank u po
7 weeks ago,Benico ***********,Watching from Riyadh
7 weeks ago,Regina ***********,Ako nga po sir mtagal n ako member ng owwa minsan plng ako nktanggp ng ayuda po nung bgyong ompong lng po until now wla na
7 weeks ago,Qwynie ***********,Good evening po watching from Bahrain
7 weeks ago,Precy ***********,Sir San po pwde hingi tulong kc po d e cancel ng amo
7 weeks ago,Abhie ***********,Paano po mag member sa owwa sir active ofw po d2 po ako ngayon sa Qatar dati po ako sa kuwait
7 weeks ago,Noskcire ***********,Pano po pag 2months n hnd pinapasahod ng employer ano nmn po pwd Gawin hnd ko nmn po mgawang mkapunta polo Wala ako pamasahe my Bago ako employer n kukuha ayaw nmn mgbigay ng relish
7 weeks ago,Espino ***********,"Watching from qatar, ...."
7 weeks ago,Josephine ***********,Watching from Bahrain gandng hapon po
7 weeks ago,Zander ***********,"Hello po ma'am ano ano po b pwdeng applyan pra mkatulong po lyk housing ,pngkabuhyan salmat po god bless"
7 weeks ago,Cruz ***********,Watching from qatar
7 weeks ago,Sky ***********,Sir 8 years and 5 months na po ate ko sa Riyadh . Pki tulong po na mka uwi sa pinas.. until now di pa naka uwi
7 weeks ago,Elvira ***********,"Hi sir,ma'am paano po mag member ng OWWA"
7 weeks ago,Beth ***********,Ako po tagal kona nag aplay pero never ako na bigyan kahit my mga anak ako kahit sana skolar lang mga anak ko im single mom
7 weeks ago,Marielle ***********,NSA gentri po kmi Saanich ba ung regional ooiss dto
7 weeks ago,Lina ***********,Owwa ask ko lng wla n b kming mtanggap n balik mangagawa?ksi kababalik ko lng dito s cyprus wla kming nkuha n 500.
7 weeks ago,Lovie ***********,Sir paano po mag apply nag scholarship
7 weeks ago,Zabala ***********,Good evening po working from Romania
7 weeks ago,Mildred ***********,2nd year college npo sir accounting pa scholar po nmin mtagal npo abroad papa nya po sir mtalino bata pano po mag apply scholar
